name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Flavobacterium praedii	3002900	S	1	0	1	0.00000
Flavobacterium pectinovorum	29533	S	1	0	1	0.00000
Flavobacterium johnsoniae	986	S	1	0	1	0.00000
Polaribacter sp. AHE13PA	2745562	S	2	1	3	0.00000
Polaribacter huanghezhanensis	1354726	S	1	0	1	0.00000
Tenacibaculum sp. 190524A02b	3137860	S	1	0	1	0.00000
Tenacibaculum tangerinum	3038772	S	1	0	1	0.00000
Capnocytophaga ochracea	1018	S	1	0	1	0.00000
Cellulophaga algicola	59600	S	1	0	1	0.00000
Aureibaculum algae	2584122	S	1	0	1	0.00000
Gillisia sp. Hel1_33_143	1336796	S	1	0	1	0.00000
Lutibacter sp. A80	2918453	S	1	0	1	0.00000
Chryseobacterium sp. ZHDP1	2838877	S	1	0	1	0.00000
Chryseobacterium sp. C-71	2893882	S	1	0	1	0.00000
Chryseobacterium sp. CY350	2997336	S	1	0	1	0.00000
Kaistella flava (ex Peng et al. 2021)	2038776	S	1	0	1	0.00000
Kaistella faecalis	2852098	S	1	0	1	0.00000
Elizabethkingia anophelis	1117645	S	1	1	2	0.00000
Sanyastnella coralliicola	3069118	S	2	0	2	0.00000
Candidatus Walczuchella monophlebidarum	1415657	S	1	0	1	0.00000
Chryseolinea soli	2321403	S	2	0	2	0.00000
Fulvivirga lutea	2810512	S	1	0	1	0.00000
Spirosoma sp. KCTC 42546	2520506	S	1	0	1	0.00000
Rhodocytophaga rosea	2704465	S	1	0	1	0.00000
Arcticibacterium luteifluviistationis	1784714	S	1	0	1	0.00000
Cyclobacterium amurskyense	320787	S	1	0	1	0.00000
Tellurirhabdus rosea	2674997	S	1	0	1	0.00000
Persicobacter psychrovividus	387638	S	1	0	1	0.00000
Roseivirga spongicola	333140	S	1	0	1	0.00000
Bacteroides stercoris	46506	S	1	1	2	0.00000
Segatella copri	165179	S	1	0	1	0.00000
Butyricimonas paravirosa	1472417	S	1	0	1	0.00000
uncultured Draconibacterium sp.	1573823	S	1	0	1	0.00000
Sphingobacterium sp. UDSM-2020	2795738	S	1	0	1	0.00000
Sphingobacterium sp. PCS056	2931400	S	1	0	1	0.00000
Sphingobacterium psychroaquaticum	561061	S	1	0	1	0.00000
Sphingobacterium lactis	797291	S	1	0	1	0.00000
Chitinophaga agri	2703787	S	1	0	1	0.00000
Ferruginibacter lapsinanis	563172	S	1	0	1	0.00000
Chloroherpeton thalassium	100716	S	1	1	2	0.00000
Leptospira santarosai	28183	S	24	0	24	0.00002
Leptospira kirschneri	29507	S	1	0	1	0.00000
Leptospira sp. GIMC2001	1513297	S	1	0	1	0.00000
Treponema peruense	2787628	S	1	0	1	0.00000
Treponema bryantii	163	S	1	0	1	0.00000
Treponema ruminis	744515	S	1	0	1	0.00000
Borreliella garinii	29519	S	1	0	1	0.00000
Borreliella andersonii	42109	S	1	0	1	0.00000
Sphaerochaeta associata	1129264	S	2	0	2	0.00000
Oceanispirochaeta crateris	2518645	S	1	0	1	0.00000
Brachyspira hyodysenteriae	159	S	1	0	1	0.00000
Brachyspira intermedia	84377	S	1	0	1	0.00000
Brachyspira murdochii	84378	S	1	0	1	0.00000
Campylobacter jejuni	197	S	4	0	4	0.00000
Campylobacter coli	195	S	4	0	4	0.00000
Campylobacter concisus	199	S	1	0	1	0.00000
Helicobacter bilis	37372	S	1	0	1	0.00000
Helicobacter pylori	210	S	1	0	1	0.00000
Sulfurimonas lithotrophica	2590022	S	1	0	1	0.00000
Sulfurovum lithotrophicum	206403	S	1	0	1	0.00000
Halarcobacter bivalviorum	663364	S	1	0	1	0.00000
Caminibacter mediatlanticus	291048	S	1	0	1	0.00000
Nitrosophilus kaiyonis	2930200	S	1	0	1	0.00000
Fusobacterium nucleatum	851	S	2	0	2	0.00000
Fusobacterium hwasookii	1583098	S	2	1	3	0.00000
Leptotrichia hongkongensis	554406	S	1	0	1	0.00000
Sebaldella termitidis	826	S	1	0	1	0.00000
Blastopirellula sp. J2-11	2943192	S	2	0	2	0.00000
Candidatus Uabimicrobium amorphum	2596890	S	2	0	2	0.00000
Humisphaera borealis	2807512	S	1	0	1	0.00000
Candidatus Neptunochlamydia sp. REUL1	3064277	S	1	0	1	0.00000
Desulfonema magnum	45655	S	1	1	2	0.00000
Thermodesulfobacterium geofontis	1295609	S	1	0	1	0.00000
Desulfotalea psychrophila	84980	S	1	0	1	0.00000
Candidatus Bipolaricaulis anaerobius	2026885	S	1	0	1	0.00000
Candidatus Minimicrobia vallesae	2841264	S	1	0	1	0.00000
Candidatus Babela massiliensis	673862	S	1	0	1	0.00000
Hydrogenobaculum sp. HO	547144	S	1	0	1	0.00000
Persephonella marina	309805	S	1	0	1	0.00000
Thermosulfidibacter takaii	412593	S	2	0	2	0.00000
Bacteriovorax stolpii	960	S	1	0	1	0.00000
Thermanaerovibrio acidaminovorans	81462	S	1	0	1	0.00000
Aminobacterium sp. MB27-C1	3070661	S	1	0	1	0.00000
Candidatus Nitrospira neomarina	3020899	S	1	1	2	0.00000
Tunturibacter empetritectus	3069691	S	1	0	1	0.00000
Sulfidibacter corallicola	2818388	S	1	0	1	0.00000
Fervidobacterium nodosum	2424	S	1	0	1	0.00000
Defluviitoga tunisiensis	1006576	S	1	0	1	0.00000
Desulfurispirillum indicum	936456	S	1	0	1	0.00000
Homo sapiens	9606	S	1305	7	1312	0.00084
Methanocaldococcus vulcanius	73913	S	1	0	1	0.00000
uncultured Methanolobus sp.	218300	S	1	0	1	0.00000
Candidatus Methanomassiliicoccus intestinalis	1406512	S	1	0	1	0.00000
Phietavirus pv3MRA	2846250	S	265	3706	3971	0.00253
Phietavirus pv71	320844	S	17	86	103	0.00007
Staphylococcus phage DW2	1464127	S	3	2	5	0.00000
Phietavirus EW	320841	S	2	0	2	0.00000
Phietavirus pv55	320845	S	2	13	15	0.00001
Phietavirus pv80	405947	S	1	27	28	0.00002
Phietavirus JB	2846372	S	1	113	114	0.00007
Phietavirus ROSA	2846273	S	1	4	5	0.00000
Phietavirus B166	2846251	S	1	8	9	0.00001
Phietavirus pv96	320842	S	1	5	6	0.00000
Dubowvirus dv53	320835	S	1	115	116	0.00007
Biseptimavirus IME136101	2846260	S	50	5605	5655	0.00360
Biseptimavirus P1105	2846264	S	2	50	52	0.00003
Biseptimavirus P282	2846266	S	1	60	61	0.00004
Biseptimavirus SA1014ruMSSAST7	2846274	S	1	141	142	0.00009
Peeveelvirus PV83	2846269	S	2	7	9	0.00001
Peeveelvirus PVL108	2846270	S	1	39	40	0.00003
Aurodevirus intestinalis	2955384	S	1	0	1	0.00000
Triavirus SLT	130478	S	1	3	4	0.00000
Jouyvirus ev017	2844245	S	1	101	102	0.00006
Moumouvirus moumou	1128137	S	1	0	1	0.00000
Moumouvirus australiense	3080759	S	1	0	1	0.00000
Orpheovirus IHUMI-LCC2	2023057	S	1	0	1	0.00000
Gammapapillomavirus 8	1175850	S	1	0	1	0.00000
Bulbul coronavirus HKU11	574549	S	1	0	1	0.00000
