name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Lactobacillus delbrueckii	1584	S	1	0	1	0.00000
Lactobacillus helveticus	1587	S	1	0	1	0.00000
Lactobacillus johnsonii	33959	S	1	0	1	0.00000
Lactobacillus amylolyticus	83683	S	1	0	1	0.00000
Lactobacillus iners	147802	S	1	0	1	0.00000
Lactobacillus panisapium	2012495	S	1	0	1	0.00000
Lacticaseibacillus zeae	57037	S	4	1	5	0.00000
Lacticaseibacillus paracasei	1597	S	3	4	7	0.00001
Lacticaseibacillus rhamnosus	47715	S	1	0	1	0.00000
Lactiplantibacillus plantarum	1590	S	8	3	11	0.00001
Lactiplantibacillus carotarum	2993456	S	1	0	1	0.00000
Weissella paramesenteroides	1249	S	1	0	1	0.00000
Weissella koreensis	165096	S	1	0	1	0.00000
Weissella ceti	759620	S	1	4	5	0.00000
Weissella jogaejeotgali	1631871	S	1	0	1	0.00000
Limosilactobacillus fermentum	1613	S	5	1	6	0.00001
Limosilactobacillus reuteri	1598	S	1	0	1	0.00000
Leuconostoc mesenteroides	1245	S	2	1	3	0.00000
Oenococcus oeni	1247	S	2	0	2	0.00000
Periweissella cryptocerci	2506420	S	2	0	2	0.00000
Acetilactobacillus jinshanensis	1720083	S	2	0	2	0.00000
Ligilactobacillus salivarius	1624	S	2	0	2	0.00000
Apilactobacillus bombintestini	2419772	S	1	1	2	0.00000
Levilactobacillus brevis	1580	S	2	0	2	0.00000
Latilactobacillus sakei	1599	S	1	1	2	0.00000
Fructilactobacillus fructivorans	1614	S	2	0	2	0.00000
Pediococcus acidilactici	1254	S	1	0	1	0.00000
Fundicoccus culcitae	2969821	S	6	0	6	0.00001
Ruoffia tabacinasalis	87458	S	6	0	6	0.00001
Aerococcus urinaeequi	51665	S	2	0	2	0.00000
Aerococcus urinae	1376	S	1	0	1	0.00000
Aerococcus mictus	2976810	S	1	0	1	0.00000
Suicoccus acidiformans	2036206	S	2	0	2	0.00000
Carnobacterium maltaromaticum	2751	S	5	4	9	0.00001
Desemzia incerta	82801	S	2	0	2	0.00000
Jeotgalibaca porci	1868793	S	1	0	1	0.00000
Jeotgalibaca ciconiae	2496265	S	1	0	1	0.00000
Clostridium perfringens	1502	S	2	1	3	0.00000
Clostridium botulinum	1491	S	1	0	1	0.00000
Clostridium sp. MF28	1702238	S	1	0	1	0.00000
Clostridium bornimense	1216932	S	1	0	1	0.00000
Clostridium estertheticum	238834	S	1	0	1	0.00000
Clostridium argentinense	29341	S	1	0	1	0.00000
Clostridium ljungdahlii	1538	S	1	0	1	0.00000
Clostridium tetani	1513	S	1	0	1	0.00000
Caloramator sp. mosi_1	3023090	S	1	0	1	0.00000
Crassaminicella profunda	1286698	S	1	0	1	0.00000
Acetivibrio thermocellus	1515	S	4	1	5	0.00000
Ruminococcus bovis	2564099	S	1	0	1	0.00000
Mageeibacillus indolicus	884684	S	2	0	2	0.00000
Caproicibacterium sp. BJN0003	2994078	S	1	0	1	0.00000
Eubacterium callanderi	53442	S	2	0	2	0.00000
Eubacterium ventriosum	39496	S	1	0	1	0.00000
Eubacterium maltosivorans	2041044	S	1	0	1	0.00000
Desulfofarcimen acetoxidans	58138	S	3	0	3	0.00000
Desulforamulus ruminis	1564	S	1	0	1	0.00000
Thermaerobacter marianensis	73919	S	1	0	1	0.00000
Massilistercora timonensis	2086584	S	1	0	1	0.00000
Heliorestis convoluta	356322	S	1	0	1	0.00000
Desulfitobacterium dehalogenans	36854	S	1	0	1	0.00000
Clostridioides difficile	1496	S	12	23	35	0.00003
Tepidibacter aestuarii	2925782	S	1	0	1	0.00000
Romboutsia ilealis	1115758	S	1	0	1	0.00000
Terrisporobacter mayombei	1541	S	1	0	1	0.00000
Intestinibacter bartlettii	261299	S	1	0	1	0.00000
Paraclostridium bifermentans	1490	S	1	0	1	0.00000
Emergencia sp. JLR.KK010	3114296	S	2	0	2	0.00000
Serpentinicella alkaliphila	1734049	S	1	0	1	0.00000
Claveliimonas bilis	3028070	S	2	0	2	0.00000
Anaerocolumna sp. MB42-C2	3070997	S	1	1	2	0.00000
[Ruminococcus] torques	33039	S	1	0	1	0.00000
Anaerostipes sp. PC18	3036926	S	1	0	1	0.00000
Blautia sp. SC05B48	2479767	S	1	0	1	0.00000
Hungatella hathewayi	154046	S	1	0	1	0.00000
Stomatobaculum sp. F0698	3059030	S	1	0	1	0.00000
Vallitalea guaymasensis	1185412	S	1	0	1	0.00000
Petrocella atlantisensis	2173034	S	1	0	1	0.00000
Anaerotignum propionicum	28446	S	1	0	1	0.00000
Anaerotignum sp. MB30-C6	3070814	S	1	0	1	0.00000
Acetohalobium arabaticum	28187	S	1	0	1	0.00000
Natranaerofaba carboxydovora	2742683	S	1	0	1	0.00000
Finegoldia magna	1260	S	1	0	1	0.00000
Anaerococcus nagyae	1755241	S	1	0	1	0.00000
Schnuerera ultunensis	45497	S	1	0	1	0.00000
Ezakiella coagulans	46507	S	2	0	2	0.00000
Sedimentibacter sp. zth1	2816908	S	1	0	1	0.00000
Erysipelothrix rhusiopathiae	1648	S	2	0	2	0.00000
Solobacterium moorei	102148	S	1	0	1	0.00000
Allobaculum mucilyticum	2834459	S	1	0	1	0.00000
Faecalibaculum rodentium	1702221	S	1	0	1	0.00000
Turicibacter bilis	2735723	S	1	0	1	0.00000
Sporomusa aerivorans	204936	S	1	0	1	0.00000
Sporomusa rhizae	357999	S	1	0	1	0.00000
Veillonella rogosae	423477	S	1	0	1	0.00000
Streptomyces sp. ICC1	2099583	S	15	3	18	0.00002
Streptomyces sp. ICC4	2099584	S	9	2	11	0.00001
Streptomyces armeniacus	83291	S	2	0	2	0.00000
Streptomyces ambofaciens	1889	S	1	0	1	0.00000
Streptomyces mobaraensis	35621	S	1	2	3	0.00000
Streptomyces vinaceusdrappus	67376	S	1	0	1	0.00000
Arthrobacter crystallopoietes	37928	S	1	0	1	0.00000
Glutamicibacter creatinolyticus	162496	S	1	0	1	0.00000
Homoserinibacter sp. YIM 151385	2985506	S	1	1	2	0.00000
Pseudactinotalea sp. HY158	2654547	S	1	0	1	0.00000
Brevibacterium luteolum	199591	S	1	0	1	0.00000
Sanguibacter sp. HDW7	2714931	S	1	0	1	0.00000
Mycolicibacterium neoaurum	1795	S	2	0	2	0.00000
Mycobacterium sp. DL440	2675523	S	1	0	1	0.00000
Corynebacterium glutamicum	1718	S	1	0	1	0.00000
Corynebacterium timonense	441500	S	1	0	1	0.00000
Prescottella equi	43767	S	1	0	1	0.00000
Gordonia polyisoprenivorans	84595	S	1	0	1	0.00000
Bifidobacterium longum	216816	S	3	0	3	0.00000
Bifidobacterium breve	1685	S	1	0	1	0.00000
Bifidobacterium catenulatum	1686	S	1	0	1	0.00000
Bifidobacterium adolescentis	1680	S	1	0	1	0.00000
Winkia neuii	33007	S	2	2	4	0.00000
Micromonospora sp. B006	2201999	S	1	0	1	0.00000
Plantactinospora sp. BB1	2071627	S	1	0	1	0.00000
Cutibacterium acnes	1747	S	2	0	2	0.00000
Natronoglycomyces albus	2811108	S	1	0	1	0.00000
Amycolatopsis sp. NBC_01480	2903562	S	1	0	1	0.00000
Arabiibacter massiliensis	1870985	S	3	0	3	0.00000
Raoultibacter timonensis	1907662	S	2	0	2	0.00000
Conexibacter sp. SYSU D00693	2812560	S	1	0	1	0.00000
Mycoplasma capricolum	2095	S	3	0	3	0.00000
Mycoplasma mycoides	2102	S	3	0	3	0.00000
Mycoplasma sp. NEAQ87857	2683967	S	2	1	3	0.00000
Spiroplasma endosymbiont of Nomada ruficornis	3066325	S	1	0	1	0.00000
Spiroplasma endosymbiont of Labia minor	3066305	S	1	0	1	0.00000
Spiroplasma ixodetis	2141	S	2	0	2	0.00000
Spiroplasma taiwanense	2145	S	1	0	1	0.00000
Alteracholeplasma palmae	38986	S	1	0	1	0.00000
Haploplasma axanthum	29552	S	1	0	1	0.00000
Mycoplasmoides gallisepticum	2096	S	1	4	5	0.00000
Mycoplasmopsis cynos	171284	S	2	0	2	0.00000
Mycoplasmopsis californica	2113	S	1	0	1	0.00000
Candidatus Xianfuyuplasma coldseepsis	2782163	S	2	0	2	0.00000
Okeanomitos corallinicola	3231550	S	2	1	3	0.00000
Nostoc sp. PCC 7107	317936	S	1	0	1	0.00000
Oscillatoria acuminata	118323	S	1	0	1	0.00000
Anthocerotibacter panamensis	2857077	S	1	0	1	0.00000
Leptolyngbya sp. 7M	2812896	S	1	0	1	0.00000
Crinalium epipsammum	241425	S	1	0	1	0.00000
Candidatus Chlorohelix allophototropha	3003348	S	1	0	1	0.00000
Caldilinea aerophila	133453	S	1	0	1	0.00000
Thermoflexus hugenholtzii	1495650	S	1	0	1	0.00000
Capsulimonas corticalis	2219043	S	2	0	2	0.00000
Fimbriimonas ginsengisoli	1005039	S	1	0	1	0.00000
Vulcanimicrobium alpinum	3016050	S	2	0	2	0.00000
Klebsiella pneumoniae	573	S	44	6	50	0.00004
Klebsiella aerogenes	548	S	1	0	1	0.00000
Klebsiella oxytoca	571	S	1	0	1	0.00000
Escherichia coli	562	S	9	1	10	0.00001
Salmonella enterica	28901	S	7	5	12	0.00001
Enterobacter hormaechei	158836	S	1	0	1	0.00000
Enterobacter ludwigii	299767	S	1	0	1	0.00000
Enterobacteriaceae endosymbiont of Plateumaris rustica	2675796	S	1	0	1	0.00000
Symbiopectobacterium purcellii	2871826	S	1	0	1	0.00000
Providencia sp. PROV236	2936798	S	2	0	2	0.00000
Providencia sp. PROV175	2949878	S	1	0	1	0.00000
Providencia rettgeri	587	S	1	0	1	0.00000
Arsenophonus nasoniae	638	S	1	0	1	0.00000
Arsenophonus endosymbiont of Crataerina pallida	3066235	S	1	0	1	0.00000
Morganella morganii	582	S	1	0	1	0.00000
Serratia sp. UGAL515B_01	2986763	S	1	0	1	0.00000
Serratia symbiotica	138074	S	1	0	1	0.00000
Yersinia canariae	2607663	S	1	0	1	0.00000
Yersinia pestis	632	S	1	2	3	0.00000
Erwinia pyrifoliae	79967	S	1	0	1	0.00000
Edwardsiella hoshinae	93378	S	1	0	1	0.00000
Pseudomonas aeruginosa	287	S	3	0	3	0.00000
Pseudomonas anguilliseptica	53406	S	1	0	1	0.00000
Pseudomonas marginalis	298	S	3	0	3	0.00000
Pseudomonas sp. S150	2559074	S	1	0	1	0.00000
Pseudomonas sp. AE27	3127460	S	1	0	1	0.00000
Pseudomonas syringae	317	S	1	0	1	0.00000
Entomomonas asaccharolytica	2785331	S	1	0	1	0.00000
Stutzerimonas stutzeri	316	S	1	0	1	0.00000
Vibrio cholerae	666	S	2	2	4	0.00000
Vibrio harveyi	669	S	1	1	2	0.00000
Vibrio fluvialis	676	S	1	0	1	0.00000
Photobacterium damselae	38293	S	2	0	2	0.00000
Aeromonas sp. Ne-1	1675689	S	6	0	6	0.00001
Aeromonas caviae	648	S	1	0	1	0.00000
Pseudoalteromonas sp. 3J6	649161	S	4	0	4	0.00000
Francisella frigiditurris	1542390	S	4	0	4	0.00000
Francisella marina	2249302	S	1	0	1	0.00000
Xanthomonas citri	346	S	2	0	2	0.00000
Xylella fastidiosa	2371	S	1	0	1	0.00000
Stenotrophomonas maltophilia	40324	S	1	0	1	0.00000
Vreelandella venusta	44935	S	1	1	2	0.00000
Marinomonas algicola	2773454	S	1	0	1	0.00000
Legionella sp. PC997	2755562	S	1	0	1	0.00000
Legionella anisa	28082	S	1	0	1	0.00000
Acinetobacter baumannii	470	S	2	0	2	0.00000
Methylomonas sp. AM2-LC	3153301	S	1	0	1	0.00000
Candidatus Methylospira mobilis	1808979	S	1	0	1	0.00000
Ignatzschineria rhizosphaerae	2923279	S	1	0	1	0.00000
Ralstonia pickettii	329	S	25	2	27	0.00002
Ralstonia mannitolilytica	105219	S	2	0	2	0.00000
Cupriavidus gilardii	82541	S	2	0	2	0.00000
Burkholderia ubonensis	101571	S	1	0	1	0.00000
Polynucleobacter sp. MWH-UH25E	1855616	S	1	0	1	0.00000
Limnobacter sp. SAORIC-580	2732163	S	1	0	1	0.00000
Bordetella parapertussis	519	S	2	0	2	0.00000
Herbaspirillum seropedicae	964	S	1	0	1	0.00000
Actimicrobium sp. CCC2.4	3048606	S	1	0	1	0.00000
uncultured Hydrogenophaga sp.	199683	S	1	0	1	0.00000
Neisseria meningitidis	487	S	1	0	1	0.00000
Neisseria wadsworthii	607711	S	1	0	1	0.00000
Wielerella bovis	2917790	S	1	0	1	0.00000
Anderseniella sp. Alg231-50	1922226	S	2	0	2	0.00000
Rhizobium rhizogenes	359	S	1	0	1	0.00000
Rhizobium grahamii	1120045	S	1	0	1	0.00000
Bartonella sp. WD16.2	1933904	S	1	0	1	0.00000
Bartonella krasnovii	2267275	S	1	0	1	0.00000
Hyphomicrobium denitrificans	53399	S	1	0	1	0.00000
Mesorhizobium sp. 8	2584466	S	1	0	1	0.00000
Brucella sp. 1315	2975050	S	1	1	2	0.00000
uncultured Cohaesibacter sp.	1002546	S	1	0	1	0.00000
