name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Entomomonas asaccharolytica	2785331	S	1	0	1	0.00000
Aeromonas schubertii	652	S	2	0	2	0.00000
Aeromonas salmonicida	645	S	1	0	1	0.00000
Aeromonas hydrophila	644	S	1	0	1	0.00000
Aeromonas sp. Ne-1	1675689	S	1	0	1	0.00000
Sulfurifustis variabilis	1675686	S	3	0	3	0.00000
Thiorhodovibrio winogradskyi	77007	S	1	0	1	0.00000
Marinomonas posidonica	936476	S	1	0	1	0.00000
Marinomonas algicola	2773454	S	1	0	1	0.00000
Halomonas hydrothermalis	115561	S	1	0	1	0.00000
Cysteiniphilum sp. QT6929	2975055	S	1	0	1	0.00000
Microbulbifer bruguierae	3029061	S	1	0	1	0.00000
Candidatus Methylospira mobilis	1808979	S	1	0	1	0.00000
Legionella pneumophila	446	S	1	0	1	0.00000
Ralstonia pickettii	329	S	16	0	16	0.00001
Ralstonia solanacearum	305	S	5	0	5	0.00000
Ralstonia mannitolilytica	105219	S	4	0	4	0.00000
Ralstonia sp. CP	3231757	S	4	0	4	0.00000
Burkholderia dolosa	152500	S	1	0	1	0.00000
Burkholderia thailandensis	57975	S	1	1	2	0.00000
Polynucleobacter corsicus	2081042	S	1	0	1	0.00000
Candidatus Vallotia lariciata	2018052	S	1	0	1	0.00000
Schlegelella aquatica	376175	S	2	0	2	0.00000
Paenalcaligenes faecalis	2980099	S	1	0	1	0.00000
Comamonas aquatica	225991	S	1	0	1	0.00000
Neisseria flavescens	484	S	2	0	2	0.00000
Paludibacterium sp. THUN1379	3112107	S	1	0	1	0.00000
Usitatibacter palustris	2732487	S	1	0	1	0.00000
Brucella sp. 1315	2975050	S	11	6	17	0.00001
Bartonella krasnovii	2267275	S	6	0	6	0.00000
Bartonella sp. WD16.2	1933904	S	2	0	2	0.00000
Rhizobium sp. BT03	3045156	S	1	0	1	0.00000
Rhizobium ruizarguesonis	2081791	S	1	0	1	0.00000
Agrobacterium pusense	648995	S	1	0	1	0.00000
Candidatus Liberibacter africanus	34020	S	2	0	2	0.00000
Sinorhizobium meliloti	382	S	1	0	1	0.00000
Stappia sp.	1870903	S	1	0	1	0.00000
Bradyrhizobium sp. SEMIA	2597515	S	1	0	1	0.00000
Candidatus Fonsibacter ubiquis	1925548	S	2	0	2	0.00000
Candidatus Bealeia paramacronuclearis	1921001	S	2	0	2	0.00000
Candidatus Endolissoclinum faulkneri	1263979	S	1	0	1	0.00000
Parvularcula sp. LCG005	3078805	S	1	0	1	0.00000
Flavobacterium sp. GSB-24	2994319	S	2	0	2	0.00000
Flavobacterium sp.	239	S	1	0	1	0.00000
Flavobacterium sp. WC2409	3234139	S	1	1	2	0.00000
Flavobacterium acetivorans	2893883	S	1	0	1	0.00000
Flavobacterium limnophilum	3003262	S	1	0	1	0.00000
Flavobacterium aquiphilum	3003261	S	1	0	1	0.00000
Flavobacterium inviolabile	2748320	S	1	0	1	0.00000
Polaribacter huanghezhanensis	1354726	S	2	0	2	0.00000
Polaribacter gangjinensis	574710	S	1	0	1	0.00000
Polaribacter reichenbachii	996801	S	1	0	1	0.00000
Cellulophaga algicola	59600	S	1	1	2	0.00000
Capnocytophaga cynodegmi	28189	S	1	0	1	0.00000
Formosa sp. L2A11	2686363	S	2	0	2	0.00000
Tenacibaculum sp. 190524A02b	3137860	S	1	0	1	0.00000
Tenacibaculum pacificus	3018314	S	1	0	1	0.00000
Mangrovimonas cancribranchiae	3080055	S	1	0	1	0.00000
Nonlabens ulvanivorans	906888	S	1	0	1	0.00000
Aequorivita sublithincola	101385	S	1	0	1	0.00000
Zunongwangia sp. SCSIO 43204	2779359	S	1	0	1	0.00000
Winogradskyella sediminis	1382466	S	1	0	1	0.00000
Aquimarina sp. AD1	1714848	S	1	0	1	0.00000
Chryseobacterium sp. ZHDP1	2838877	S	1	1	2	0.00000
Epilithonimonas zeae	1416779	S	1	0	1	0.00000
Sanyastnella coralliicola	3069118	S	1	0	1	0.00000
Porphyromonas somerae	322095	S	3	0	3	0.00000
uncultured Acetobacteroides sp.	1760811	S	1	0	1	0.00000
Coprobacter secundus	1501392	S	1	1	2	0.00000
Dysgonomonas capnocytophagoides	45254	S	1	0	1	0.00000
Tenuifilum thalassicum	2590900	S	1	0	1	0.00000
Spirosoma endbachense	2666025	S	2	0	2	0.00000
Cytophaga hutchinsonii	985	S	1	0	1	0.00000
Cyclobacterium amurskyense	320787	S	1	0	1	0.00000
Echinicola sp. 20G	2781961	S	1	0	1	0.00000
Tellurirhabdus rosea	2674997	S	1	0	1	0.00000
Sphingobacterium sp. PCS056	2931400	S	1	0	1	0.00000
Pedobacter aquae	2605747	S	1	0	1	0.00000
Mucilaginibacter sp. KACC 22063	3025666	S	1	0	1	0.00000
Pseudopedobacter saltans	151895	S	1	1	2	0.00000
Niabella yanshanensis	577386	S	1	0	1	0.00000
Filimonas lacunae	477680	S	1	0	1	0.00000
Paraflavitalea speifideaquila	3076558	S	1	0	1	0.00000
Panacibacter ginsenosidivorans	1813871	S	1	0	1	0.00000
Saprospira sp. CCB-QB6	3023936	S	1	0	1	0.00000
Pseudogemmatithrix spongiicola	3062599	S	1	0	1	0.00000
Helicobacter canadensis	123841	S	22	0	22	0.00001
Helicobacter pylori	210	S	2	0	2	0.00000
Campylobacter coli	195	S	1	0	1	0.00000
Campylobacter sp. RM16192	1660080	S	1	0	1	0.00000
Campylobacter concisus	199	S	1	0	1	0.00000
Campylobacter canadensis	449520	S	1	0	1	0.00000
Campylobacter ornithocola	1848766	S	1	0	1	0.00000
Arcobacter roscoffensis	2961520	S	1	0	1	0.00000
Aliarcobacter cryaerophilus	28198	S	1	0	1	0.00000
Halarcobacter ebronensis	1462615	S	1	0	1	0.00000
Poseidonibacter parvus	1850254	S	1	0	1	0.00000
Caminibacter mediatlanticus	291048	S	2	0	2	0.00000
Borreliella garinii	29519	S	6	0	6	0.00000
Borreliella lusitaniae	100177	S	2	0	2	0.00000
Borreliella turdi	57863	S	1	0	1	0.00000
Borrelia miyamotoi	47466	S	2	0	2	0.00000
Borrelia sp. P9F1	3058374	S	2	0	2	0.00000
Treponema peruense	2787628	S	1	0	1	0.00000
Treponema bryantii	163	S	1	0	1	0.00000
Treponema denticola	158	S	1	0	1	0.00000
Leptospira kirschneri	29507	S	1	0	1	0.00000
Leptospira sp. WS4.C2	3235172	S	1	0	1	0.00000
Leptotrichia shahii	157691	S	7	0	7	0.00000
Leptotrichia trevisanii	109328	S	1	0	1	0.00000
Fusobacterium hwasookii	1583098	S	3	0	3	0.00000
Fusobacterium nucleatum	851	S	1	0	1	0.00000
Fusobacterium polymorphum	76857	S	1	0	1	0.00000
Symmachiella dynata	2527995	S	1	0	1	0.00000
Stieleria maiorica	2795974	S	1	1	2	0.00000
Chlamydia felis	83556	S	1	0	1	0.00000
Chlamydia suis	83559	S	1	0	1	0.00000
Desulfocurvibacter africanus	873	S	1	0	1	0.00000
Solidesulfovibrio carbinoliphilus	345370	S	1	0	1	0.00000
Pelobacter propionicus	29543	S	1	0	1	0.00000
Desulfuromonas soudanensis	1603606	S	1	0	1	0.00000
Thermosulfurimonas marina	2047767	S	1	0	1	0.00000
Desulfomonile tiedjei	2358	S	1	0	1	0.00000
Candidatus Bipolaricaulis anaerobius	2026885	S	3	0	3	0.00000
Candidatus Absconditicoccus praedator	2735562	S	1	0	1	0.00000
Candidatus Chazhemtobacterium aquaticus	2715735	S	1	0	1	0.00000
Nitrospira japonica	1325564	S	1	1	2	0.00000
Spirobacillus cienkowskii	495820	S	1	1	2	0.00000
Elusimicrobium minutum	423605	S	2	0	2	0.00000
Hydrogenobacter sp. T-2	1632018	S	1	0	1	0.00000
Sulfurihydrogenibium sp. YO3AOP1	436114	S	1	0	1	0.00000
Thermosulfidibacter takaii	412593	S	1	0	1	0.00000
Denitrovibrio acetiphilus	118000	S	1	0	1	0.00000
Tepiditoga spiralis	2108365	S	1	0	1	0.00000
Homo sapiens	9606	S	1082	1	1083	0.00069
Methanosarcina barkeri	2208	S	1	0	1	0.00000
Methanosarcina lacustris	170861	S	1	0	1	0.00000
Methanohalophilus mahii	2176	S	1	0	1	0.00000
Staphylothermus marinus	2280	S	1	0	1	0.00000
Nitrosopumilus adriaticus	1580092	S	1	0	1	0.00000
Phietavirus pv3MRA	2846250	S	351	2655	3006	0.00193
Phietavirus Henu2	2846258	S	12	426	438	0.00028
Staphylococcus phage DW2	1464127	S	3	1	4	0.00000
Phietavirus pv187	55511	S	2	1	3	0.00000
Phietavirus pv96	320842	S	2	5	7	0.00000
Phietavirus ETA	106284	S	1	10	11	0.00001
Phietavirus StauST3981	2846292	S	1	79	80	0.00005
Phietavirus B236	2846252	S	1	1	2	0.00000
Phietavirus B166	2846251	S	1	4	5	0.00000
Phietavirus pv80	405947	S	1	14	15	0.00001
Phietavirus MR11	379501	S	1	4	5	0.00000
Phietavirus X2	320850	S	1	0	1	0.00000
Dubowvirus dv69	320834	S	1	3	4	0.00000
Dubowvirus dv11	12360	S	1	0	1	0.00000
Biseptimavirus IME136101	2846260	S	48	2910	2958	0.00189
Biseptimavirus phi7247PVL	2846371	S	1	0	1	0.00000
Peeveelvirus CN125	2846255	S	2	5	7	0.00000
Peeveelvirus pv13	186153	S	1	68	69	0.00004
Peeveelvirus PVL	2846271	S	1	2	3	0.00000
Triavirus JS02	2846262	S	1	0	1	0.00000
Triavirus tv2958PVL	2846301	S	1	35	36	0.00002
Rockefellervirus CNPH82	398839	S	1	1	2	0.00000
Staphylococcus phage StB20	1147043	S	1	0	1	0.00000
Tupanvirus deep ocean	2126984	S	1	0	1	0.00000
Plasmid pAM77	2524	S	1	0	1	0.00000
