name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Borreliella garinii	29519	S	5	0	5	0.00000
Borreliella andersonii	42109	S	1	0	1	0.00000
Borreliella lusitaniae	100177	S	1	0	1	0.00000
Sphaerochaeta associata	1129264	S	2	3	5	0.00000
Oceanispirochaeta crateris	2518645	S	1	0	1	0.00000
Treponema bryantii	163	S	1	0	1	0.00000
Leptospira santarosai	28183	S	2	0	2	0.00000
Leptospira weilii	28184	S	1	0	1	0.00000
Humisphaera borealis	2807512	S	1	0	1	0.00000
Candidatus Kuenenia stuttgartiensis	174633	S	1	0	1	0.00000
Fusobacterium gonidiaformans	849	S	1	0	1	0.00000
Fusobacterium nucleatum	851	S	1	0	1	0.00000
Fusobacterium vincentii	155615	S	1	0	1	0.00000
Fusobacterium canifelinum	285729	S	1	0	1	0.00000
Leptotrichia shahii	157691	S	1	0	1	0.00000
Leptotrichia hongkongensis	554406	S	1	1	2	0.00000
Candidatus Bipolaricaulis anaerobius	2026885	S	3	0	3	0.00000
Candidatus Babela massiliensis	673862	S	2	0	2	0.00000
Candidatus Nanosynbacter sp. TM7-074	3158573	S	1	0	1	0.00000
Thermosipho melanesiensis	46541	S	4	0	4	0.00000
Fervidobacterium nodosum	2424	S	1	0	1	0.00000
Spirobacillus cienkowskii	495820	S	2	0	2	0.00000
Fluviispira sanaruensis	2493639	S	1	0	1	0.00000
Bdellovibrio reynosensis	2835041	S	1	0	1	0.00000
Thermosulfurimonas marina	2047767	S	1	0	1	0.00000
Desulfohalobium retbaense	45663	S	1	0	1	0.00000
Geobacter sp. FeAm09	2597769	S	1	0	1	0.00000
Thermosulfidibacter takaii	412593	S	2	0	2	0.00000
Elusimicrobium minutum	423605	S	1	0	1	0.00000
Candidatus Nitrospira neomarina	3020899	S	1	0	1	0.00000
Persicimonas caeni	2292766	S	1	0	1	0.00000
Homo sapiens	9606	S	335	1	336	0.00025
Saccharolobus shibatae	2286	S	101	0	101	0.00007
Sulfolobus sp. A20	1891280	S	1	0	1	0.00000
Sulfurisphaera javensis	2049879	S	1	0	1	0.00000
Triavirus SLT	130478	S	239	711	950	0.00070
Triavirus tv3a	215167	S	1	16	17	0.00001
Triavirus LH1	2846263	S	1	11	12	0.00001
Peeveelvirus PVL	2846271	S	70	178	248	0.00018
Peeveelvirus pv13	186153	S	2	223	225	0.00017
Peeveelvirus CN125	2846255	S	2	9	11	0.00001
Peeveelvirus PV83	2846269	S	2	6	8	0.00001
Peeveelvirus SA780ruMSSAST101	2846279	S	2	50	52	0.00004
Peeveelvirus PVL108	2846270	S	1	34	35	0.00003
Staphylococcus phage tp310-3	445517	S	1	22	23	0.00002
Biseptimavirus IME136101	2846260	S	38	3754	3792	0.00281
Biseptimavirus P1105	2846264	S	1	22	23	0.00002
Phietavirus pv71	320844	S	1	4	5	0.00000
Phietavirus B122	2500557	S	1	14	15	0.00001
Mimivirus bradfordmassiliense	3047343	S	1	0	1	0.00000
