name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Buchnera aphidicola	9	S	1	0	1	0.00000
Pantoea sp. BRR-3P	3141541	S	1	0	1	0.00000
Serratia marcescens	615	S	4	0	4	0.00000
Serratia symbiotica	138074	S	3	0	3	0.00000
Morganella morganii	582	S	2	0	2	0.00000
Pragia fontium	82985	S	1	0	1	0.00000
Pseudomonas aeruginosa	287	S	10	0	10	0.00000
Pseudomonas sp. B21-021	2895476	S	1	0	1	0.00000
Pseudomonas asiatica	2219225	S	1	0	1	0.00000
Pseudomonas mosselii	78327	S	1	0	1	0.00000
Pseudomonas marginalis	298	S	1	0	1	0.00000
Entomomonas asaccharolytica	2785331	S	1	0	1	0.00000
Stutzerimonas stutzeri	316	S	1	0	1	0.00000
Marinobacter salsuginis	418719	S	1	0	1	0.00000
Photobacterium damselae	38293	S	6	0	6	0.00000
Vibrio cholerae	666	S	1	0	1	0.00000
Vibrio sp. ED002	2785123	S	1	0	1	0.00000
Vibrio coralliilyticus	190893	S	1	0	1	0.00000
Vibrio parahaemolyticus	670	S	1	0	1	0.00000
Vibrio nigripulchritudo	28173	S	1	0	1	0.00000
Acinetobacter baumannii	470	S	3	2	5	0.00000
Acinetobacter equi	1324350	S	2	0	2	0.00000
Acinetobacter indicus	756892	S	1	0	1	0.00000
Acinetobacter shaoyimingii	2715164	S	1	0	1	0.00000
[Haemophilus] ducreyi	730	S	4	0	4	0.00000
Haemophilus influenzae	727	S	1	0	1	0.00000
Aggregatibacter actinomycetemcomitans	714	S	1	0	1	0.00000
Actinobacillus pleuropneumoniae	715	S	1	0	1	0.00000
Mannheimia pernigra	111844	S	1	0	1	0.00000
Aeromonas sp. Ne-1	1675689	S	4	0	4	0.00000
Aeromonas salmonicida	645	S	3	0	3	0.00000
Aeromonas hydrophila	644	S	1	0	1	0.00000
Aeromonas caviae	648	S	1	0	1	0.00000
Stenotrophomonas sp. 169	2770322	S	2	0	2	0.00000
Xylella fastidiosa	2371	S	1	0	1	0.00000
Pseudoxanthomonas suwonensis	314722	S	1	0	1	0.00000
Francisella frigiditurris	1542390	S	1	0	1	0.00000
Thiomicrorhabdus sediminis	2580412	S	1	0	1	0.00000
Gilliamella sp. B3022	2817969	S	2	0	2	0.00000
Candidatus Nitrosoglobus terrae	1630141	S	1	0	1	0.00000
Legionella anisa	28082	S	1	0	1	0.00000
Rickettsiella endosymbiont of Xylota segnis	3066238	S	1	0	1	0.00000
Vreelandella venusta	44935	S	1	0	1	0.00000
Marinomonas algicola	2773454	S	1	0	1	0.00000
Sulfurifustis variabilis	1675686	S	1	0	1	0.00000
Burkholderia mallei	13373	S	2	0	2	0.00000
Burkholderia thailandensis	57975	S	1	2	3	0.00000
Burkholderia dolosa	152500	S	2	0	2	0.00000
Burkholderia sp. FERM BP-3421	1494466	S	1	0	1	0.00000
Ralstonia solanacearum	305	S	2	0	2	0.00000
Polynucleobacter sp. JS-JIR-5-A7	1758395	S	1	0	1	0.00000
Bordetella holmesii	35814	S	1	0	1	0.00000
Rugamonas sp. DEMB1	3039386	S	1	0	1	0.00000
Neisseria meningitidis	487	S	2	0	2	0.00000
Neisseria gonorrhoeae	485	S	1	0	1	0.00000
Snodgrassella alvi	1196083	S	1	0	1	0.00000
Laribacter hongkongensis	168471	S	1	0	1	0.00000
Candidatus Nasuia deltocephalinicola	1160784	S	3	0	3	0.00000
Bartonella krasnovii	2267275	S	4	0	4	0.00000
Brucella anthropi	529	S	2	0	2	0.00000
Anderseniella sp. Alg231-50	1922226	S	1	0	1	0.00000
Rickettsia asembonensis	1068590	S	1	0	1	0.00000
Orientia tsutsugamushi	784	S	1	0	1	0.00000
Wolbachia endosymbiont (group A) of Scambus nigricans	2954055	S	2	0	2	0.00000
Sphingomonas sp. J315	2898433	S	1	0	1	0.00000
Alphaproteobacteria bacterium endosymbiont of Tiliacea citrago	3077944	S	1	0	1	0.00000
Tistrella mobilis	171437	S	1	0	1	0.00000
Parvularcula sp. LCG005	3078805	S	1	0	1	0.00000
Flavobacterium sp. CLA17	2724135	S	25	0	25	0.00001
Flavobacterium sp. CS20	2775246	S	1	0	1	0.00000
Flavobacterium sp. 140616W15	2478552	S	1	0	1	0.00000
Flavobacterium sp. N1736	2986823	S	1	0	1	0.00000
Flavobacterium panacagri	3034146	S	1	0	1	0.00000
Flavobacterium dauae	1563479	S	1	0	1	0.00000
Polaribacter sp. NJDZ03	2855841	S	1	0	1	0.00000
Polaribacter batillariae	2808900	S	1	0	1	0.00000
Polaribacter marinaquae	1642819	S	1	0	1	0.00000
Winogradskyella sp. PC-19	754417	S	1	0	1	0.00000
Zunongwangia sp. SCSIO 43204	2779359	S	1	1	2	0.00000
Tenacibaculum jejuense	584609	S	1	0	1	0.00000
Algibacter sp. L3A6	2686366	S	1	0	1	0.00000
Zobellia laminariae	248906	S	1	0	1	0.00000
Muriicola soli	2507538	S	1	0	1	0.00000
Antarcticibacterium sp. 1MA-6-2	2908210	S	1	0	1	0.00000
Mangrovimonas sp. YM274	3070660	S	1	0	1	0.00000
Costertonia aggregata	343403	S	1	0	1	0.00000
Chryseobacterium sp. StRB126	878220	S	1	0	1	0.00000
Chryseobacterium sp. 6424	2039166	S	1	0	1	0.00000
Chryseobacterium sp. SNU WT5	2594269	S	1	0	1	0.00000
Chryseobacterium balustinum	246	S	1	0	1	0.00000
Chryseobacterium camelliae	1265445	S	1	0	1	0.00000
Chryseobacterium nepalense	1854498	S	1	0	1	0.00000
Chryseobacterium suipulveris	2929800	S	1	0	1	0.00000
Faecalibacter sp. LW9	3103144	S	4	0	4	0.00000
Ornithobacterium rhinotracheale	28251	S	1	0	1	0.00000
Candidatus Karelsulcia muelleri	336810	S	1	0	1	0.00000
Ichthyobacterium seriolicida	242600	S	1	0	1	0.00000
Sanyastnella coralliicola	3069118	S	1	0	1	0.00000
Bacteroides salyersiae	291644	S	1	1	2	0.00000
Bacteroides nordii	291645	S	1	1	2	0.00000
Parabacteroides chongii	2685834	S	1	1	2	0.00000
Porphyromonas asaccharolytica	28123	S	1	0	1	0.00000
Prevotella intermedia	28131	S	1	0	1	0.00000
uncultured Carboxylicivirga sp.	1628156	S	1	0	1	0.00000
Pedobacter sp. PACM 27299	1727164	S	1	0	1	0.00000
Pedobacter sp. HDW13	2714940	S	1	0	1	0.00000
Pedobacter ginsengisoli	363852	S	1	0	1	0.00000
Pedobacter lusitanus	1503925	S	1	0	1	0.00000
Pedobacter riviphilus	2766984	S	1	0	1	0.00000
Mucilaginibacter sp. PAMB04168	3138567	S	1	0	1	0.00000
Aurantibacillus circumpalustris	3036359	S	1	0	1	0.00000
Bernardetia litoralis	999	S	1	0	1	0.00000
Bernardetia sp. ABR2-2B	3127472	S	1	0	1	0.00000
Emticicia sp. 21SJ11W-3	2916755	S	1	0	1	0.00000
Cyclobacterium marinum	104	S	1	0	1	0.00000
Melioribacter roseus	1134405	S	2	1	3	0.00000
Candidatus Cloacimonas acidaminovorans	456827	S	1	0	1	0.00000
Borreliella garinii	29519	S	35	0	35	0.00002
Borrelia anserina	143	S	1	0	1	0.00000
Borrelia miyamotoi	47466	S	1	0	1	0.00000
Borrelia sp. P9F1	3058374	S	1	0	1	0.00000
Borrelia maritima	2761123	S	1	0	1	0.00000
Spirochaeta africana	46355	S	3	0	3	0.00000
Oceanispirochaeta crateris	2518645	S	1	0	1	0.00000
Candidatus Haliotispira prima	3034016	S	1	0	1	0.00000
Treponema bryantii	163	S	1	0	1	0.00000
Leptospira santarosai	28183	S	12	0	12	0.00001
Leptospira sp. WS4.C2	3235172	S	1	0	1	0.00000
Brachyspira pilosicoli	52584	S	1	3	4	0.00000
Aliarcobacter cryaerophilus	28198	S	1	0	1	0.00000
Aliarcobacter cibarius	255507	S	1	0	1	0.00000
Aliarcobacter lanthieri	1355374	S	1	0	1	0.00000
Arcobacter nitrofigilis	28199	S	1	0	1	0.00000
Arcobacter sp. FWKO B	2593672	S	1	0	1	0.00000
Arcobacter roscoffensis	2961520	S	1	0	1	0.00000
Malaciobacter molluscorum	1032072	S	2	0	2	0.00000
Halarcobacter bivalviorum	663364	S	1	0	1	0.00000
Campylobacter jejuni	197	S	1	0	1	0.00000
Campylobacter concisus	199	S	1	0	1	0.00000
Campylobacter coli	195	S	1	0	1	0.00000
Campylobacter upsaliensis	28080	S	1	0	1	0.00000
Helicobacter mustelae	217	S	1	0	1	0.00000
Helicobacter pylori	210	S	1	0	1	0.00000
Caminibacter mediatlanticus	291048	S	1	0	1	0.00000
Leptotrichia shahii	157691	S	3	1	4	0.00000
Leptotrichia trevisanii	109328	S	1	0	1	0.00000
Pseudoleptotrichia goodfellowii	157692	S	1	0	1	0.00000
Fusobacterium hwasookii	1583098	S	2	0	2	0.00000
Fusobacterium mortiferum	850	S	1	0	1	0.00000
Fusobacterium vincentii	155615	S	1	0	1	0.00000
Fusobacterium hominis	2764326	S	1	0	1	0.00000
Humisphaera borealis	2807512	S	1	0	1	0.00000
Candidatus Uabimicrobium amorphum	2596890	S	1	0	1	0.00000
Candidatus Velamenicoccus archaeovorus	1930593	S	1	0	1	0.00000
Chlamydia felis	83556	S	1	0	1	0.00000
Thermosulfurimonas marina	2047767	S	2	0	2	0.00000
Pelobacter propionicus	29543	S	1	0	1	0.00000
Hydrogenobaculum sp. HO	547144	S	1	2	3	0.00000
Micavibrio aeruginosavorus	349221	S	1	0	1	0.00000
Defluviitoga tunisiensis	1006576	S	1	0	1	0.00000
Candidatus Bipolaricaulis anaerobius	2026885	S	1	0	1	0.00000
Thermosulfidibacter takaii	412593	S	1	0	1	0.00000
Cloacibacillus porcorum	1197717	S	1	0	1	0.00000
Homo sapiens	9606	S	3032	6	3038	0.00131
Saccharolobus shibatae	2286	S	85	0	85	0.00004
Sulfolobus acidocaldarius	2285	S	1	0	1	0.00000
uncultured Methanobacterium sp.	176306	S	2	0	2	0.00000
Methanosphaera sp. ISO3-F5	1452353	S	1	0	1	0.00000
Methanosarcina acetivorans	2214	S	1	0	1	0.00000
uncultured Methanomethylovorans sp.	183759	S	1	0	1	0.00000
Archaeoglobus sulfaticallidus	1316941	S	1	0	1	0.00000
Biseptimavirus IME136101	2846260	S	60	2652	2712	0.00117
Biseptimavirus P282	2846266	S	2	47	49	0.00002
Biseptimavirus bv77	259901	S	1	2	3	0.00000
Biseptimavirus P954	2846268	S	1	14	15	0.00001
Biseptimavirus SA1014ruMSSAST7	2846274	S	1	55	56	0.00002
Peeveelvirus PVL108	2846270	S	2	31	33	0.00001
Moineauvirus D1024	3060343	S	47	0	47	0.00002
Staphylococcus phage DW2	1464127	S	2	0	2	0.00000
Jouyvirus ev017	2844245	S	1	40	41	0.00002
Ingelinevirus ingeline	2955992	S	1	0	1	0.00000
Megavirus chilense	3060301	S	1	0	1	0.00000
