name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Dinoroseobacter shibae	215813	S	1	0	1	0.00000
Thalassovita gelatinovora	53501	S	1	0	1	0.00000
Candidatus Cytomitobacter indipagum	2601575	S	1	0	1	0.00000
Candidatus Paracaedibacter symbiosus	244582	S	1	0	1	0.00000
Candidatus Fonsibacter ubiquis	1925548	S	1	0	1	0.00000
Parasphingopyxis sp. CP4	2724527	S	1	0	1	0.00000
Flavobacterium sp. CS20	2775246	S	1	0	1	0.00000
Flavobacterium lacustre	3016339	S	1	0	1	0.00000
Flavobacterium psychrophilum	96345	S	1	0	1	0.00000
Flavobacterium inviolabile	2748320	S	1	0	1	0.00000
Polaribacter haliotis	1888915	S	2	0	2	0.00000
Polaribacter reichenbachii	996801	S	1	0	1	0.00000
Capnocytophaga canimorsus	28188	S	1	1	2	0.00000
Myroides odoratus	256	S	1	0	1	0.00000
Seonamhaeicola sp. ML3	2937786	S	1	0	1	0.00000
Tenacibaculum ovolyticum	104270	S	1	0	1	0.00000
Urechidicola croceus	1850246	S	1	0	1	0.00000
Elizabethkingia anophelis	1117645	S	1	1	2	0.00000
Chryseobacterium sp. T16E-39	2015076	S	1	0	1	0.00000
Chryseobacterium sp. PET-29	2983267	S	1	0	1	0.00000
Blattabacterium cuenoti	1653831	S	1	0	1	0.00000
Candidatus Karelsulcia muelleri	336810	S	1	0	1	0.00000
Rhodocytophaga rosea	2704465	S	2	0	2	0.00000
Spirosoma oryzicola	2898794	S	1	0	1	0.00000
Dyadobacter sp. NIV53	2861765	S	2	0	2	0.00000
Tellurirhabdus rosea	2674997	S	1	0	1	0.00000
Bernardetia litoralis	999	S	1	0	1	0.00000
Emticicia oligotrophica	312279	S	1	0	1	0.00000
Marivirga arenosa	3059076	S	1	0	1	0.00000
Porphyromonas somerae	322095	S	2	0	2	0.00000
Porphyromonas asaccharolytica	28123	S	1	0	1	0.00000
Prevotella veroralis	28137	S	1	2	3	0.00000
Sodaliphilus pleomorphus	2606626	S	1	0	1	0.00000
Parabacteroides merdae	46503	S	1	1	2	0.00000
Tenuifilum thalassicum	2590900	S	1	0	1	0.00000
Sphingobacterium sp. UDSM-2020	2795738	S	1	1	2	0.00000
Aureispira sp. CCB-E	3051121	S	1	0	1	0.00000
Chloroherpeton thalassium	100716	S	1	0	1	0.00000
Campylobacter coli	195	S	8	0	8	0.00001
Campylobacter jejuni	197	S	3	1	4	0.00000
Arcobacter suis	1278212	S	1	0	1	0.00000
Aliarcobacter cibarius	255507	S	1	0	1	0.00000
Helicobacter pylori	210	S	2	0	2	0.00000
Spirochaeta africana	46355	S	1	0	1	0.00000
Sediminispirochaeta smaragdinae	55206	S	1	0	1	0.00000
Oceanispirochaeta crateris	2518645	S	1	0	1	0.00000
Borreliella garinii	29519	S	2	1	3	0.00000
Sphaerochaeta associata	1129264	S	1	1	2	0.00000
Treponema bryantii	163	S	1	0	1	0.00000
Leptospira santarosai	28183	S	4	0	4	0.00000
Leptospira sp. WS39.C2	3235171	S	1	0	1	0.00000
Desulfocurvibacter africanus	873	S	2	0	2	0.00000
Pelobacter propionicus	29543	S	1	0	1	0.00000
uncultured Desulfuromusa sp.	219183	S	1	0	1	0.00000
Desulfoluna limicola	2810562	S	1	0	1	0.00000
Candidatus Bipolaricaulis anaerobius	2026885	S	3	0	3	0.00000
Candidatus Chazhemtobacterium aquaticus	2715735	S	1	0	1	0.00000
Fusobacterium hwasookii	1583098	S	1	0	1	0.00000
Cetobacterium somerae	188913	S	1	0	1	0.00000
Leptotrichia wadei	157687	S	1	1	2	0.00000
Persephonella marina	309805	S	1	0	1	0.00000
Caldithrix abyssi	187145	S	1	0	1	0.00000
Oceanotoga sp. DSM 15011	2984951	S	1	0	1	0.00000
Denitrovibrio acetiphilus	118000	S	1	0	1	0.00000
Fluviispira sanaruensis	2493639	S	1	0	1	0.00000
Homo sapiens	9606	S	350	0	350	0.00029
Methanobrevibacter sp. AbM4	224719	S	1	0	1	0.00000
Methanocaldococcus jannaschii	2190	S	1	0	1	0.00000
Acidianus sp. HS-5	2886040	S	1	0	1	0.00000
Phietavirus pv3MRA	2846250	S	315	2644	2959	0.00247
Phietavirus pv71	320844	S	15	47	62	0.00005
Staphylococcus phage DW2	1464127	S	9	5	14	0.00001
Phietavirus pv96	320842	S	5	15	20	0.00002
Phietavirus ROSA	2846273	S	2	4	6	0.00001
Phietavirus StauST3985	2846296	S	1	12	13	0.00001
Phietavirus pv29	320846	S	1	4	5	0.00000
Phietavirus pv187	55511	S	1	0	1	0.00000
Dubowvirus dv53	320835	S	4	277	281	0.00024
Dubowvirus MR25	487152	S	1	3	4	0.00000
Dubowvirus IPLA88	575608	S	1	2	3	0.00000
Dubowvirus baqsau1	2846254	S	1	0	1	0.00000
Staphylococcus phage StB12	1147042	S	1	0	1	0.00000
Quadragintavirus ev129	2956347	S	5	0	5	0.00000
Peeveelvirus PV83	2846269	S	1	2	3	0.00000
Silviavirus stau2	2042206	S	1	0	1	0.00000
Phaeocystis globosa virus	251749	S	1	0	1	0.00000
Daphne virus S	216614	S	1	0	1	0.00000
