name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Burkholderia sp. FERM BP-3421	1494466	S	1	0	1	0.00000
Cupriavidus metallidurans	119219	S	1	0	1	0.00000
Bordetella parapertussis	519	S	1	0	1	0.00000
Hydrogenophaga sp. NH-16	2184519	S	1	0	1	0.00000
Neisseria sp. RH3002v2g	1871109	S	2	0	2	0.00000
Neisseria gonorrhoeae	485	S	1	0	1	0.00000
Iodobacter fluviatilis	537	S	2	0	2	0.00000
Candidatus Kinetoplastibacterium oncopeltii	994696	S	1	0	1	0.00000
Rickettsia conorii	781	S	2	1	3	0.00000
Rickettsia australis	787	S	1	0	1	0.00000
Rickettsia endosymbiont of Gonocerus acuteangulatus	3066266	S	1	0	1	0.00000
Orientia tsutsugamushi	784	S	1	0	1	0.00000
Candidatus Tisiphia endosymbiont of Nedyus quadrimaculatus	3139332	S	1	0	1	0.00000
Wolbachia endosymbiont (group A) of Scambus nigricans	2954055	S	3	0	3	0.00000
Anaplasma phagocytophilum	948	S	1	0	1	0.00000
Brucella sp. 1315	2975050	S	3	3	6	0.00000
Xanthobacter autotrophicus	280	S	3	0	3	0.00000
Bartonella krasnovii	2267275	S	1	0	1	0.00000
Mesorhizobium sp. 8	2584466	S	1	0	1	0.00000
Anderseniella sp. Alg231-50	1922226	S	1	0	1	0.00000
Candidatus Paracaedibacter symbiosus	244582	S	3	0	3	0.00000
Candidatus Bealeia paramacronuclearis	1921001	S	1	0	1	0.00000
Candidatus Nesciobacter abundans	2601668	S	1	0	1	0.00000
Qipengyuania aquimaris	255984	S	1	2	3	0.00000
Paracoccus liaowanqingii	2560053	S	1	0	1	0.00000
Flavobacterium sp. CLA17	2724135	S	72	0	72	0.00004
Flavobacterium sp. CS20	2775246	S	2	0	2	0.00000
Flavobacterium sp. LPB0248	2614441	S	1	0	1	0.00000
Flavobacterium fluviale	2249356	S	2	0	2	0.00000
Flavobacterium eburneipallidum	3003263	S	1	0	1	0.00000
Flavobacterium psychrophilum	96345	S	1	0	1	0.00000
Flavobacterium nitrogenifigens	1617283	S	1	0	1	0.00000
Flavobacterium agricola	2870839	S	1	0	1	0.00000
Polaribacter atrinae	1333662	S	1	0	1	0.00000
Polaribacter sp. Hel1_33_78	1336804	S	1	0	1	0.00000
Pseudalgibacter alginicilyticus	1736674	S	1	0	1	0.00000
Siansivirga zeaxanthinifaciens	762954	S	1	0	1	0.00000
Zhouia spongiae	2202721	S	1	1	2	0.00000
Constantimarinum furrinae	2562285	S	1	0	1	0.00000
Aggregatimonas sangjinii	2583587	S	1	0	1	0.00000
Tenacibaculum maritimum	107401	S	1	0	1	0.00000
Sediminicola sp. YIK13	1453352	S	1	0	1	0.00000
Abyssalbus ytuae	2926907	S	1	0	1	0.00000
Chryseobacterium indoltheticum	254	S	1	0	1	0.00000
Chryseobacterium oranimense	421058	S	1	0	1	0.00000
Elizabethkingia sp. M8	2796140	S	1	0	1	0.00000
Faecalibacter sp. LW9	3103144	S	1	0	1	0.00000
Candidatus Karelsulcia muelleri	336810	S	3	0	3	0.00000
Blattabacterium cuenoti	1653831	S	1	0	1	0.00000
Segatella copri	165179	S	2	1	3	0.00000
uncultured Acetobacteroides sp.	1760811	S	1	0	1	0.00000
Porphyromonas somerae	322095	S	1	0	1	0.00000
uncultured Carboxylicivirga sp.	1628156	S	1	0	1	0.00000
uncultured Draconibacterium sp.	1573823	S	1	0	1	0.00000
Flammeovirga pectinis	2494373	S	2	0	2	0.00000
Spirosoma pollinicola	2057025	S	1	0	1	0.00000
Candidatus Amoebophilus asiaticus	281120	S	1	0	1	0.00000
Adhaeribacter radiodurans	2745197	S	1	0	1	0.00000
Runella slithyformis	106	S	1	0	1	0.00000
Sphingobacterium daejeonense	371142	S	1	0	1	0.00000
Pedobacter mucosus	2895286	S	1	0	1	0.00000
Sediminibacterium sp. TEGAF015	575378	S	1	0	1	0.00000
Panacibacter ginsenosidivorans	1813871	S	1	0	1	0.00000
Borrelia miyamotoi	47466	S	3	0	3	0.00000
Borreliella garinii	29519	S	2	1	3	0.00000
Oceanispirochaeta crateris	2518645	S	3	0	3	0.00000
Sphaerochaeta associata	1129264	S	2	1	3	0.00000
Treponema bryantii	163	S	1	0	1	0.00000
Treponema saccharophilum	165	S	1	0	1	0.00000
Treponema brennaborense	81028	S	1	0	1	0.00000
Leptospira santarosai	28183	S	1	0	1	0.00000
Leptospira kirschneri	29507	S	1	0	1	0.00000
Brachyspira intermedia	84377	S	1	0	1	0.00000
Gimesia chilikensis	2605989	S	1	0	1	0.00000
Pirellula staleyi	125	S	1	0	1	0.00000
Candidatus Pelagisphaera phototrophica	2684113	S	1	0	1	0.00000
uncultured Desulfobacter sp.	240139	S	1	0	1	0.00000
Desulfosarcina sp. BuS5	933262	S	1	0	1	0.00000
Desulfomonile tiedjei	2358	S	2	0	2	0.00000
Desulfocurvibacter africanus	873	S	1	0	1	0.00000
Desulfosediminicola flagellatus	2569541	S	1	0	1	0.00000
Fusobacterium polymorphum	76857	S	1	1	2	0.00000
Ilyobacter polytropus	167642	S	1	0	1	0.00000
Leptotrichia sp. oral taxon 498	712368	S	1	0	1	0.00000
Leptotrichia sp. HSP-342	3239303	S	1	0	1	0.00000
Leptotrichia trevisanii	109328	S	1	0	1	0.00000
Campylobacter lari	201	S	1	1	2	0.00000
Helicobacter pylori	210	S	1	0	1	0.00000
Sulfurimonas sediminis	2590020	S	1	0	1	0.00000
Aliarcobacter cibarius	255507	S	1	0	1	0.00000
Elusimicrobium minutum	423605	S	2	0	2	0.00000
Candidatus Endomicrobiellum trichonymphae	1408204	S	1	0	1	0.00000
Petrotoga mobilis	69499	S	1	0	1	0.00000
Oceanotoga sp. DSM 15011	2984951	S	1	0	1	0.00000
Athalassotoga saccharophila	1441386	S	1	0	1	0.00000
Candidatus Bipolaricaulis anaerobius	2026885	S	2	0	2	0.00000
Luteitalea pratensis	1855912	S	1	0	1	0.00000
Persicimonas caeni	2292766	S	1	1	2	0.00000
Thermosulfidibacter takaii	412593	S	1	0	1	0.00000
Pyramidobacter sp. YE332	3068894	S	1	0	1	0.00000
Homo sapiens	9606	S	1090	5	1095	0.00057
Methanohalophilus mahii	2176	S	1	0	1	0.00000
Methanosarcina mazei	2209	S	1	0	1	0.00000
Methanoplanus limicola	2315	S	1	0	1	0.00000
Methanocaldococcus jannaschii	2190	S	1	0	1	0.00000
Methanocaldococcus lauensis	2546128	S	1	0	1	0.00000
Nitrosopumilus adriaticus	1580092	S	2	0	2	0.00000
Sulfurisphaera tokodaii	111955	S	1	0	1	0.00000
Candidatus Prometheoarchaeum syntrophicum	2594042	S	1	0	1	0.00000
Triavirus tp3102	2846382	S	96	1635	1731	0.00090
Triavirus SLT	130478	S	68	293	361	0.00019
Triavirus JS02	2846262	S	9	97	106	0.00006
Triavirus st5	2846379	S	3	32	35	0.00002
Triavirus tv2	2846302	S	3	4	7	0.00000
Triavirus tv12	186152	S	1	48	49	0.00003
Triavirus StauST3982	2846293	S	1	16	17	0.00001
Triavirus R1988	2846272	S	1	36	37	0.00002
Triavirus P240	2846265	S	1	17	18	0.00001
Triavirus IPLA35	575610	S	1	6	7	0.00000
Biseptimavirus IME136101	2846260	S	79	11307	11386	0.00595
Biseptimavirus bv77	259901	S	1	7	8	0.00000
Peeveelvirus pv3AJ2017	2846249	S	1	73	74	0.00004
Peeveelvirus PV83	2846269	S	1	5	6	0.00000
Peeveelvirus PVL108	2846270	S	1	50	51	0.00003
Peeveelvirus PVL	2846271	S	1	3	4	0.00000
Jelitavirus B025	2845520	S	1	1	2	0.00000
Phietavirus StauST3981	2846292	S	1	173	174	0.00009
Penintadodekavirus 5012	2956283	S	1	0	1	0.00000
Formica exsecta virus 1	1432856	S	1	0	1	0.00000
