name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Flavisolibacter tropicus	1492898	S	1	0	1	0.00000
Ferruginibacter lapsinanis	563172	S	1	0	1	0.00000
Chloroherpeton thalassium	100716	S	2	0	2	0.00000
Ignavibacterium album	591197	S	1	1	2	0.00000
Campylobacter coli	195	S	8	0	8	0.00001
Campylobacter jejuni	197	S	3	2	5	0.00000
Campylobacter corcagiensis	1448857	S	1	0	1	0.00000
Aliarcobacter cryaerophilus	28198	S	1	0	1	0.00000
Aliarcobacter cibarius	255507	S	1	0	1	0.00000
Arcobacter cloacae	1054034	S	1	0	1	0.00000
Halarcobacter sp.	2321133	S	1	0	1	0.00000
Helicobacter pylori	210	S	2	0	2	0.00000
Helicobacter cetorum	138563	S	1	0	1	0.00000
Candidatus Sulfurimonas marisnigri	2740405	S	1	0	1	0.00000
Caminibacter mediatlanticus	291048	S	1	0	1	0.00000
Borreliella garinii	29519	S	4	0	4	0.00000
Borreliella andersonii	42109	S	1	0	1	0.00000
Borreliella burgdorferi	139	S	1	0	1	0.00000
Borrelia sp. P9F1	3058374	S	1	0	1	0.00000
Spirochaeta africana	46355	S	1	0	1	0.00000
Sediminispirochaeta smaragdinae	55206	S	1	0	1	0.00000
Sphaerochaeta associata	1129264	S	2	0	2	0.00000
Treponema bryantii	163	S	1	0	1	0.00000
Treponema parvum	138851	S	1	0	1	0.00000
Brachyspira intermedia	84377	S	2	0	2	0.00000
Leptospira santarosai	28183	S	1	0	1	0.00000
Leptospira sp. GIMC2001	1513297	S	1	0	1	0.00000
Fusobacterium hwasookii	1583098	S	3	0	3	0.00000
Fusobacterium nucleatum	851	S	1	0	1	0.00000
Fusobacterium animalis	76859	S	1	0	1	0.00000
Fusobacterium vincentii	155615	S	1	0	1	0.00000
Ilyobacter polytropus	167642	S	1	0	1	0.00000
Cetobacterium somerae	188913	S	1	0	1	0.00000
Leptotrichia trevisanii	109328	S	1	0	1	0.00000
Leptotrichia shahii	157691	S	1	0	1	0.00000
Leptotrichia sp. oral taxon 221	712362	S	1	0	1	0.00000
Candidatus Velamenicoccus archaeovorus	1930593	S	1	0	1	0.00000
Waddlia chondrophila	71667	S	1	0	1	0.00000
uncultured Desulfuromusa sp.	219183	S	1	0	1	0.00000
Geoalkalibacter subterraneus	483547	S	1	0	1	0.00000
Thermodesulfobacterium geofontis	1295609	S	1	0	1	0.00000
uncultured Holophaga sp.	188475	S	1	0	1	0.00000
Desulfurispirillum indicum	936456	S	2	0	2	0.00000
Candidatus Bipolaricaulis anaerobius	2026885	S	1	0	1	0.00000
Caldisericum exile	693075	S	1	0	1	0.00000
Candidatus Endomicrobiellum trichonymphae	1408204	S	1	0	1	0.00000
Marinitoga aeolica	2809031	S	1	0	1	0.00000
Homo sapiens	9606	S	1641	9	1650	0.00127
Methanococcus maripaludis	39152	S	1	0	1	0.00000
Methanothermococcus thermolithotrophicus	2186	S	1	0	1	0.00000
Methanocaldococcus infernus	67760	S	1	0	1	0.00000
Methanotorris igneus	2189	S	1	0	1	0.00000
Thermococcus chitonophagus	54262	S	1	0	1	0.00000
Methanosarcina barkeri	2208	S	1	0	1	0.00000
Stygiolobus azoricus	41675	S	1	0	1	0.00000
Sulfodiicoccus acidiphilus	1670455	S	1	0	1	0.00000
Saccharolobus shibatae	2286	S	1	0	1	0.00000
Nitrosopumilus ureiphilus	1470067	S	1	0	1	0.00000
Candidatus Aciduliprofundum boonei	379547	S	1	0	1	0.00000
Triavirus tp3102	2846382	S	51	988	1039	0.00080
Triavirus SLT	130478	S	25	129	154	0.00012
Triavirus SA137ruMSSAST121PVL	2846275	S	4	54	58	0.00004
Triavirus tv2	2846302	S	3	5	8	0.00001
Triavirus IPLA35	575610	S	2	13	15	0.00001
Triavirus JS02	2846262	S	1	43	44	0.00003
Triavirus st5	2846379	S	1	11	12	0.00001
Triavirus st121mssa	2846375	S	1	21	22	0.00002
Biseptimavirus bv23MRA	2846248	S	51	743	794	0.00061
Biseptimavirus IME136101	2846260	S	37	5542	5579	0.00431
Biseptimavirus P1105	2846264	S	3	101	104	0.00008
Biseptimavirus SA1014ruMSSAST7	2846274	S	3	565	568	0.00044
Biseptimavirus BU01	2846253	S	1	20	21	0.00002
Peeveelvirus PVL108	2846270	S	1	52	53	0.00004
Peeveelvirus PVL	2846271	S	1	5	6	0.00000
Evevirus ev239	2955874	S	16	15	31	0.00002
Staphylococcus phage DW2	1464127	S	2	2	4	0.00000
Phietavirus EW	320841	S	1	0	1	0.00000
Phietavirus pv96	320842	S	1	6	7	0.00001
Phietavirus pv187	55511	S	1	1	2	0.00000
Phietavirus B166	2846251	S	1	11	12	0.00001
Dubowvirus dv69	320834	S	1	7	8	0.00001
Dubowvirus ETA2	326036	S	1	5	6	0.00000
Dubowvirus IPLA88	575608	S	1	4	5	0.00000
Sextaecvirus SEP9	1922247	S	1	0	1	0.00000
Mimivirus bradfordmassiliense	3047343	S	1	0	1	0.00000
