name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptomyces sp. ICC1	2099583	S	4	0	4	0.00000
Streptomyces sp. ICC4	2099584	S	3	0	3	0.00000
Streptomyces vinaceusdrappus	67376	S	4	0	4	0.00000
Streptomyces mobaraensis	35621	S	1	0	1	0.00000
Streptomyces liangshanensis	2717324	S	1	0	1	0.00000
Mycobacterium intracellulare	1767	S	2	0	2	0.00000
Mycolicibacterium neoaurum	1795	S	1	0	1	0.00000
Corynebacterium ulcerans	65058	S	1	0	1	0.00000
Corynebacterium vitaeruminis	38305	S	1	0	1	0.00000
Rhodococcus sp. P-2	2795031	S	1	0	1	0.00000
Gordonia polyisoprenivorans	84595	S	1	0	1	0.00000
Brachybacterium kimchii	2942909	S	1	0	1	0.00000
Homoserinibacter sp. YIM 151385	2985506	S	1	0	1	0.00000
Sanguibacter sp. HDW7	2714931	S	1	0	1	0.00000
Cutibacterium acnes	1747	S	2	0	2	0.00000
Bifidobacterium longum	216816	S	1	0	1	0.00000
Epidermidibacterium keratini	1891644	S	1	0	1	0.00000
Natronoglycomyces albus	2811108	S	1	0	1	0.00000
Plantactinospora sp. BB1	2071627	S	1	0	1	0.00000
Conexibacter sp. SYSU D00693	2812560	S	1	0	1	0.00000
Mycoplasma feriruminatoris	1179777	S	2	0	2	0.00000
Mycoplasma capricolum	2095	S	1	0	1	0.00000
Mycoplasma mycoides	2102	S	1	0	1	0.00000
Mycoplasma sp. SG1	2810348	S	1	0	1	0.00000
Mycoplasma seminis	512749	S	1	0	1	0.00000
Spiroplasma endosymbiont of Apeira syringaria	3066307	S	1	1	2	0.00000
Spiroplasma platyhelix	301585	S	1	0	1	0.00000
Acholeplasma hippikon	264636	S	1	2	3	0.00000
Candidatus Phytoplasma mali	37692	S	1	0	1	0.00000
Candidatus Xianfuyuplasma coldseepsis	2782163	S	2	0	2	0.00000
Hujiaoplasma nucleasis	2725268	S	1	0	1	0.00000
Mycoplasmopsis californica	2113	S	1	0	1	0.00000
Prochlorococcus marinus	1219	S	2	1	3	0.00000
Crocosphaera subtropica	2546360	S	1	0	1	0.00000
Anthocerotibacter panamensis	2857077	S	1	0	1	0.00000
Pseudanabaena mucicola	71190	S	1	0	1	0.00000
Leptolyngbya sp. O-77	1080068	S	1	2	3	0.00000
Candidatus Chlorohelix allophototropha	3003348	S	2	0	2	0.00000
Candidatus Promineifilum breve	1806508	S	2	0	2	0.00000
Phototrophicus methaneseepsis	2710758	S	1	0	1	0.00000
Allomeiothermus silvanus	52022	S	1	0	1	0.00000
Capsulimonas corticalis	2219043	S	1	0	1	0.00000
Vulcanimicrobium alpinum	3016050	S	1	0	1	0.00000
Escherichia coli	562	S	7	5	12	0.00001
Klebsiella pneumoniae	573	S	4	10	14	0.00001
Klebsiella michiganensis	1134687	S	3	0	3	0.00000
Salmonella enterica	28901	S	2	7	9	0.00001
Enterobacter ludwigii	299767	S	1	0	1	0.00000
Citrobacter enshiensis	2971264	S	1	0	1	0.00000
Pseudocitrobacter corydidari	2891570	S	1	0	1	0.00000
Candidatus Regiella endosymbiont of Tuberolachnus salignus	3077956	S	1	0	1	0.00000
Arsenophonus symbiont of Ornithomya chloropus	634121	S	2	0	2	0.00000
Proteus terrae	1574161	S	1	0	1	0.00000
Erwinia pyrifoliae	79967	S	1	0	1	0.00000
Pantoea stewartii	66269	S	1	0	1	0.00000
Serratia marcescens	615	S	1	0	1	0.00000
Serratia symbiotica	138074	S	1	0	1	0.00000
Pseudoalteromonas sp. 3J6	649161	S	26	0	26	0.00002
Pseudoalteromonas sp. FE4	3035452	S	1	0	1	0.00000
Shewanella baltica	62322	S	2	0	2	0.00000
Vibrio gangliei	2077090	S	2	0	2	0.00000
Vibrio sp. Scap24	2589990	S	1	0	1	0.00000
Vibrio coralliilyticus	190893	S	1	0	1	0.00000
Vibrio parahaemolyticus	670	S	1	0	1	0.00000
Photobacterium damselae	38293	S	1	0	1	0.00000
Neptunomonas phycophila	1572645	S	3	0	3	0.00000
Marinomonas polaris	293552	S	1	0	1	0.00000
Marinomonas algicola	2773454	S	1	0	1	0.00000
Acinetobacter baumannii	470	S	2	2	4	0.00000
Aeromonas sp. Ne-1	1675689	S	2	0	2	0.00000
Aeromonas media	651	S	1	1	2	0.00000
Pseudomonas aeruginosa	287	S	2	0	2	0.00000
Pseudomonas sp. Nvir	2899657	S	1	0	1	0.00000
[Haemophilus] ducreyi	730	S	1	0	1	0.00000
Pasteurella atlantica	2827233	S	1	0	1	0.00000
Luteibacter aegosomatissinici	2911539	S	2	0	2	0.00000
Stenotrophomonas pavanii	487698	S	1	0	1	0.00000
Francisella marina	2249302	S	2	0	2	0.00000
Candidatus Pseudothioglobus singularis	1427364	S	1	0	1	0.00000
Sulfurifustis variabilis	1675686	S	1	0	1	0.00000
Ralstonia pickettii	329	S	79	14	93	0.00008
Ralstonia sp. CP	3231757	S	8	2	10	0.00001
Ralstonia mannitolilytica	105219	S	2	0	2	0.00000
Burkholderia dolosa	152500	S	1	0	1	0.00000
Burkholderia mallei	13373	S	1	0	1	0.00000
Neisseria gonorrhoeae	485	S	2	0	2	0.00000
Laribacter hongkongensis	168471	S	1	0	1	0.00000
Azospira inquinata	2785627	S	1	0	1	0.00000
Bartonella krasnovii	2267275	S	4	0	4	0.00000
Sinorhizobium fredii	380	S	1	0	1	0.00000
Brucella anthropi	529	S	1	0	1	0.00000
Ochrobactrum quorumnocens	271865	S	1	0	1	0.00000
Anderseniella sp. Alg231-50	1922226	S	1	0	1	0.00000
uncultured Pleomorphomonas sp.	442121	S	1	0	1	0.00000
Labrys sp. KNU-23	2789216	S	1	0	1	0.00000
Wolbachia endosymbiont of Drosophila simulans	77038	S	1	0	1	0.00000
Wolbachia endosymbiont (group A) of Scambus nigricans	2954055	S	1	0	1	0.00000
Wolbachia endosymbiont of Ctenocephalides felis wCfeT	2732593	S	1	0	1	0.00000
Rickettsia prowazekii	782	S	2	0	2	0.00000
Candidatus Pelagibacter sp. IMCC9063	1002672	S	1	0	1	0.00000
Pararhodospirillum photometricum	1084	S	1	0	1	0.00000
Cognatishimia activa	1715691	S	1	0	1	0.00000
Hyphomonas atlantica	1280948	S	1	0	1	0.00000
Candidatus Bealeia paramacronuclearis	1921001	S	1	0	1	0.00000
Flavobacterium sp. CLA17	2724135	S	41	0	41	0.00003
Flavobacterium sp. CS20	2775246	S	1	0	1	0.00000
Flavobacterium sp. 140616W15	2478552	S	1	0	1	0.00000
Flavobacterium acetivorans	2893883	S	1	0	1	0.00000
Flavobacterium cerinum	2502784	S	1	0	1	0.00000
Flavobacterium psychrophilum	96345	S	1	0	1	0.00000
Capnocytophaga sp. H2931	1945657	S	1	0	1	0.00000
Zunongwangia sp. SCSIO 43204	2779359	S	1	0	1	0.00000
Mesoflavibacter profundi	2708110	S	1	0	1	0.00000
Aquimarina sp. BL5	1714860	S	1	0	1	0.00000
Winogradskyella sp. J14-2	1936080	S	1	0	1	0.00000
Paracrocinitomix mangrovi	2862509	S	1	0	1	0.00000
Chryseobacterium balustinum	246	S	1	0	1	0.00000
Croceimicrobium hydrocarbonivorans	2761580	S	1	0	1	0.00000
uncultured Bacteroides sp.	162156	S	1	0	1	0.00000
Bacteroides fragilis	817	S	1	0	1	0.00000
Pedobacter ginsengisoli	363852	S	1	0	1	0.00000
Marivirga tractuosa	1006	S	1	0	1	0.00000
Borreliella garinii	29519	S	10	0	10	0.00001
Borreliella andersonii	42109	S	1	0	1	0.00000
Spirochaeta africana	46355	S	1	0	1	0.00000
Candidatus Haliotispira prima	3034016	S	1	0	1	0.00000
Sphaerochaeta associata	1129264	S	1	0	1	0.00000
Leptospira biflexa	172	S	1	0	1	0.00000
Leptospira kirschneri	29507	S	1	0	1	0.00000
Campylobacter jejuni	197	S	2	0	2	0.00000
Campylobacter sputorum	206	S	1	0	1	0.00000
Helicobacter cinaedi	213	S	1	0	1	0.00000
Helicobacter pylori	210	S	1	0	1	0.00000
Malaciobacter halophilus	197482	S	1	0	1	0.00000
Halarcobacter bivalviorum	663364	S	1	0	1	0.00000
Sulfurospirillum sp. 'SP'	3023479	S	1	0	1	0.00000
Caminibacter mediatlanticus	291048	S	1	0	1	0.00000
Fusobacterium hwasookii	1583098	S	3	0	3	0.00000
Fusobacterium gonidiaformans	849	S	1	0	1	0.00000
Fusobacterium polymorphum	76857	S	1	0	1	0.00000
Ilyobacter polytropus	167642	S	1	0	1	0.00000
Streptobacillus moniliformis	34105	S	1	0	1	0.00000
Desulfocurvibacter africanus	873	S	1	0	1	0.00000
Maridesulfovibrio sp.	2795000	S	1	0	1	0.00000
Thermodesulfomicrobium sp. WS	3004129	S	1	0	1	0.00000
Thermodesulfatator indicus	171695	S	1	0	1	0.00000
Candidatus Bipolaricaulis anaerobius	2026885	S	3	0	3	0.00000
Candidatus Babela massiliensis	673862	S	1	0	1	0.00000
Roseimicrobium sp. ORNL1	2711231	S	1	0	1	0.00000
Sulfuriroseicoccus oceanibius	2707525	S	1	0	1	0.00000
Blastopirellula sp. J2-11	2943192	S	1	0	1	0.00000
Stieleria maiorica	2795974	S	1	0	1	0.00000
Thermodesulfovibrio yellowstonii	28262	S	1	0	1	0.00000
Caldisericum exile	693075	S	1	0	1	0.00000
Elusimicrobium minutum	423605	S	1	0	1	0.00000
Cloacibacillus porcorum	1197717	S	1	0	1	0.00000
Homo sapiens	9606	S	302	0	302	0.00025
Methanobrevibacter millerae	230361	S	1	0	1	0.00000
Candidatus Prometheoarchaeum syntrophicum	2594042	S	1	0	1	0.00000
Biseptimavirus IME136101	2846260	S	32	1094	1126	0.00092
Biseptimavirus BU01	2846253	S	1	4	5	0.00000
Biseptimavirus P1105	2846264	S	1	36	37	0.00003
Biseptimavirus P282	2846266	S	1	18	19	0.00002
Moineauvirus D1024	3060343	S	9	0	9	0.00001
Grisebachstrassevirus goe3	2843794	S	1	0	1	0.00000
Triavirus SA137ruMSSAST121PVL	2846275	S	1	2	3	0.00000
Tomato mosaic leaf curl virus	260908	S	1	0	1	0.00000
