name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Capsulimonas corticalis	2219043	S	1	0	1	0.00000
Truepera radiovictrix	332249	S	1	0	1	0.00000
Vulcanimicrobium alpinum	3016050	S	1	0	1	0.00000
Pseudoalteromonas sp. 3J6	649161	S	136	3	139	0.00006
Pseudoalteromonas sp. A25	116092	S	1	0	1	0.00000
Pseudoalteromonas xiamenensis	882626	S	1	0	1	0.00000
Shewanella baltica	62322	S	2	0	2	0.00000
Shewanella sediminis	271097	S	1	0	1	0.00000
Shewanella violacea	60217	S	1	0	1	0.00000
Saccharobesus litoralis	2172099	S	1	0	1	0.00000
Thalassotalea crassostreae	1763536	S	1	0	1	0.00000
Klebsiella michiganensis	1134687	S	12	1	13	0.00001
Klebsiella pneumoniae	573	S	11	17	28	0.00001
Klebsiella variicola	244366	S	2	0	2	0.00000
Escherichia coli	562	S	13	8	21	0.00001
Escherichia sp. E4742	2044467	S	1	0	1	0.00000
Salmonella enterica	28901	S	6	58	64	0.00003
Enterobacteriaceae endosymbiont of Donacia crassipes	2675776	S	1	1	2	0.00000
Citrobacter sp. RHBSTW-00881	2742667	S	1	1	2	0.00000
Pseudocitrobacter corydidari	2891570	S	1	0	1	0.00000
Yokenella regensburgei	158877	S	1	0	1	0.00000
Erwinia pyrifoliae	79967	S	2	0	2	0.00000
Buchnera aphidicola	9	S	1	0	1	0.00000
Pantoea sp. At-9b	592316	S	1	0	1	0.00000
Serratia proteamaculans	28151	S	1	0	1	0.00000
Serratia liquefaciens	614	S	1	0	1	0.00000
Yersinia hibernica	2339259	S	1	0	1	0.00000
Edwardsiella hoshinae	93378	S	1	0	1	0.00000
Arsenophonus endosymbiont of Aleurodicus dispersus	235559	S	1	0	1	0.00000
Vibrio metoecus	1481663	S	1	0	1	0.00000
Vibrio rarus	413403	S	1	0	1	0.00000
Vibrio coralliilyticus	190893	S	1	0	1	0.00000
Vibrio sp. FE10	3035453	S	1	0	1	0.00000
Vibrio casei	673372	S	1	0	1	0.00000
Vibrio pectenicida	62763	S	1	0	1	0.00000
Vibrio metschnikovii	28172	S	1	0	1	0.00000
Vibrio parahaemolyticus	670	S	1	0	1	0.00000
Vibrio sinaloensis	379097	S	1	0	1	0.00000
Vibrio tarriae	2014742	S	1	0	1	0.00000
Photobacterium damselae	38293	S	1	0	1	0.00000
Photobacterium profundum	74109	S	1	0	1	0.00000
Paraphotobacterium marinum	1755811	S	1	0	1	0.00000
Pseudomonas aeruginosa	287	S	6	0	6	0.00000
Pseudomonas sp. ADAK18	2730848	S	1	0	1	0.00000
Pseudomonas frederiksbergensis	104087	S	1	0	1	0.00000
Permianibacter aggregans	1510150	S	1	0	1	0.00000
Entomomonas sp. E2T0	2930213	S	1	0	1	0.00000
Marinobacter sp. LA51	3035454	S	1	0	1	0.00000
Marinobacter salsuginis	418719	S	1	0	1	0.00000
Pseudohongiella spirulinae	1249552	S	1	0	1	0.00000
Acinetobacter baumannii	470	S	5	2	7	0.00000
Acinetobacter equi	1324350	S	1	0	1	0.00000
Acinetobacter wuhouensis	1879050	S	1	0	1	0.00000
Acinetobacter guillouiae	106649	S	1	0	1	0.00000
Acinetobacter piscicola	2006115	S	1	0	1	0.00000
Psychrobacter sp. M13	3067275	S	1	0	1	0.00000
Aeromonas salmonicida	645	S	5	0	5	0.00000
Aeromonas sp. Ne-1	1675689	S	4	0	4	0.00000
[Haemophilus] ducreyi	730	S	2	0	2	0.00000
Pasteurella multocida	747	S	1	0	1	0.00000
Mannheimia haemolytica	75985	S	1	0	1	0.00000
Legionella longbeachae	450	S	1	0	1	0.00000
Legionella fallonii	96230	S	1	0	1	0.00000
Legionella sainthelensi	28087	S	1	0	1	0.00000
Francisella philomiragia	28110	S	1	0	1	0.00000
Francisella orientalis	299583	S	1	0	1	0.00000
Beggiatoa leptomitoformis	288004	S	1	0	1	0.00000
Vreelandella venusta	44935	S	1	0	1	0.00000
Xanthomonas albilineans	29447	S	1	0	1	0.00000
Luteimonas sp. YGD11-2	2508168	S	1	0	1	0.00000
Candidatus Methylospira mobilis	1808979	S	1	0	1	0.00000
Zophobihabitans entericus	1635327	S	1	0	1	0.00000
Sulfurifustis variabilis	1675686	S	1	0	1	0.00000
Bartonella krasnovii	2267275	S	10	0	10	0.00000
Bartonella sp. WD16.2	1933904	S	1	0	1	0.00000
Bradyrhizobium betae	244734	S	1	0	1	0.00000
Bradyrhizobium sp. Ash2021	2954771	S	1	0	1	0.00000
Mesorhizobium sp. 8	2584466	S	1	1	2	0.00000
Brucella anthropi	529	S	1	0	1	0.00000
Brucella canis	36855	S	1	0	1	0.00000
Anderseniella sp. Alg231-50	1922226	S	2	0	2	0.00000
uncultured Pleomorphomonas sp.	442121	S	1	0	1	0.00000
Rickettsia prowazekii	782	S	1	0	1	0.00000
Rickettsia endosymbiont of Ceutorhynchus assimilis	2884482	S	1	0	1	0.00000
Candidatus Tisiphia endosymbiont of Dioctria rufipes	3066255	S	1	0	1	0.00000
Wolbachia endosymbiont (group A) of Philonthus cognatus	2954046	S	1	0	1	0.00000
Wolbachia endosymbiont of Oedothorax gibbosus	931100	S	1	0	1	0.00000
Wolbachia endosymbiont (group A) of Scambus nigricans	2954055	S	1	0	1	0.00000
Candidatus Fokinia solitaria	1802984	S	1	0	1	0.00000
Phaeobacter inhibens	221822	S	1	0	1	0.00000
Falsihalocynthiibacter arcticus	1579316	S	1	0	1	0.00000
Ponticoccus alexandrii	1943633	S	1	0	1	0.00000
Komagataeibacter oboediens	65958	S	1	0	1	0.00000
Komagataeibacter rhaeticus	215221	S	1	0	1	0.00000
Alphaproteobacteria bacterium endosymbiont of Tiliacea citrago	3077944	S	1	0	1	0.00000
Sphingorhabdus lutea	1913578	S	1	0	1	0.00000
Tistrella mobilis	171437	S	1	0	1	0.00000
Parvularcula sp. LCG005	3078805	S	1	0	1	0.00000
Magnetococcus marinus	1124597	S	1	0	1	0.00000
Candidatus Bealeia paramacronuclearis	1921001	S	1	0	1	0.00000
Ralstonia solanacearum	305	S	4	0	4	0.00000
Burkholderia dolosa	152500	S	2	0	2	0.00000
Burkholderia mallei	13373	S	1	0	1	0.00000
Polynucleobacter sp. AP-Nino-20-G2	2576917	S	2	1	3	0.00000
Pandoraea norimbergensis	93219	S	2	0	2	0.00000
Paraburkholderia sp. D15	2880218	S	1	0	1	0.00000
Robbsia sp. KACC 23696	3149231	S	1	0	1	0.00000
Achromobacter deleyi	1353891	S	2	0	2	0.00000
Bordetella parapertussis	519	S	1	0	1	0.00000
Pelistega ratti	2652177	S	1	0	1	0.00000
Herminiimonas arsenitoxidans	1809410	S	1	0	1	0.00000
Actimicrobium sp. CCC2.4	3048606	S	1	0	1	0.00000
Neisseria wadsworthii	607711	S	2	0	2	0.00000
Neisseria musculi	1815583	S	1	0	1	0.00000
Neisseria arctica	1470200	S	1	0	1	0.00000
Neisseria bacilliformis	267212	S	1	0	1	0.00000
Vogesella sp. XCS3	2877939	S	1	1	2	0.00000
Laribacter hongkongensis	168471	S	1	0	1	0.00000
Methylophilus medardicus	2588534	S	1	0	1	0.00000
Flavobacterium sp. CLA17	2724135	S	155	1	156	0.00007
Flavobacterium sp. NG2	3097547	S	1	0	1	0.00000
Flavobacterium gilvum	1492737	S	1	0	1	0.00000
Flavobacterium branchiophilum	55197	S	1	0	1	0.00000
Flavobacterium acetivorans	2893883	S	1	0	1	0.00000
Flavobacterium psychrophilum	96345	S	1	0	1	0.00000
Flavobacterium aquiphilum	3003261	S	1	0	1	0.00000
Flavobacterium covae	2906076	S	1	0	1	0.00000
Flavobacterium oreochromis	2906078	S	1	0	1	0.00000
Polaribacter cellanae	2818493	S	1	0	1	0.00000
Polaribacter litorisediminis	1908341	S	1	0	1	0.00000
Tamlana sp. s12	1630406	S	1	1	2	0.00000
Tenacibaculum dicentrarchi	669041	S	1	0	1	0.00000
Tenacibaculum sp. 190524A05c	3137852	S	1	0	1	0.00000
Aureibaculum algae	2584122	S	1	0	1	0.00000
Euzebyella marina	1761453	S	1	0	1	0.00000
Arenibacter antarcticus	2040469	S	1	0	1	0.00000
Zobellia alginiliquefaciens	3032586	S	1	0	1	0.00000
Dokdonia sp. Dokd-P16	2173169	S	1	0	1	0.00000
Candidatus Arcticimaribacter forsetii	2820661	S	1	0	1	0.00000
Abyssalbus ytuae	2926907	S	1	0	1	0.00000
Christiangramia flava	1486245	S	1	0	1	0.00000
Chryseobacterium fluminis	2983606	S	2	0	2	0.00000
Chryseobacterium sp. SG20098	3074145	S	1	1	2	0.00000
Chryseobacterium scophthalmum	59733	S	1	0	1	0.00000
Chryseobacterium suipulveris	2929800	S	1	0	1	0.00000
Chryseobacterium gambrini	373672	S	1	0	1	0.00000
Chryseobacterium oranimense	421058	S	1	0	1	0.00000
Chryseobacterium taklimakanense	536441	S	1	0	1	0.00000
Chryseobacterium lactis	1241981	S	1	0	1	0.00000
Epilithonimonas zeae	1416779	S	1	0	1	0.00000
Elizabethkingia anophelis	1117645	S	2	0	2	0.00000
Cloacibacterium sp. TD35	2976818	S	1	0	1	0.00000
Blattabacterium cuenoti	1653831	S	3	0	3	0.00000
Bacteroides thetaiotaomicron	818	S	2	1	3	0.00000
Bacteroides cellulosilyticus	246787	S	1	0	1	0.00000
Bacteroides xylanisolvens	371601	S	1	2	3	0.00000
Segatella oris	28135	S	1	1	2	0.00000
Prevotella intermedia	28131	S	1	0	1	0.00000
Hoylesella enoeca	76123	S	1	0	1	0.00000
uncultured Acetobacteroides sp.	1760811	S	1	0	1	0.00000
Porphyromonas gingivalis	837	S	1	0	1	0.00000
Sodaliphilus pleomorphus	2606626	S	1	0	1	0.00000
uncultured Marinifilum sp.	1127472	S	2	0	2	0.00000
uncultured Carboxylicivirga sp.	1628156	S	1	0	1	0.00000
Dyadobacter sp. NIV53	2861765	S	1	0	1	0.00000
Larkinella insperata	332158	S	1	0	1	0.00000
Hymenobacter cellulosivorans	2932249	S	1	0	1	0.00000
Pontibacter sp. G13	3074898	S	1	0	1	0.00000
Spirosoma foliorum	2710596	S	1	0	1	0.00000
Aureibacter tunicatorum	866807	S	1	0	1	0.00000
Bernardetia sp. Wsw4-3y2	3127471	S	1	0	1	0.00000
Sphingobacterium sp. UGAL515B_05	2986767	S	1	0	1	0.00000
Sphingobacterium sp. SYP-B4668	2996035	S	1	0	1	0.00000
Sphingobacterium multivorum	28454	S	1	0	1	0.00000
Sphingobacterium siyangense	459529	S	1	0	1	0.00000
Pedobacter sp. WC2423	3234142	S	1	0	1	0.00000
Chitinophaga niabensis	536979	S	1	0	1	0.00000
Chitinophaga sp. HK235	2952571	S	1	0	1	0.00000
Borreliella garinii	29519	S	49	0	49	0.00002
Borreliella mayonii	1674146	S	1	0	1	0.00000
Borrelia miyamotoi	47466	S	1	0	1	0.00000
Borrelia sp. P9F1	3058374	S	1	0	1	0.00000
Borrelia maritima	2761123	S	1	0	1	0.00000
Treponema saccharophilum	165	S	1	0	1	0.00000
Treponema pedis	409322	S	1	0	1	0.00000
Treponema vincentii	69710	S	1	0	1	0.00000
Spirochaeta africana	46355	S	1	0	1	0.00000
Sphaerochaeta associata	1129264	S	1	0	1	0.00000
Leptospira santarosai	28183	S	3	0	3	0.00000
Leptospira noguchii	28182	S	1	0	1	0.00000
Leptospira kirschneri	29507	S	1	0	1	0.00000
Leptospira sp. WS92.C1	3235175	S	1	0	1	0.00000
Campylobacter jejuni	197	S	4	2	6	0.00000
Campylobacter concisus	199	S	3	0	3	0.00000
Campylobacter coli	195	S	3	0	3	0.00000
Campylobacter sp. CCS1377	3158229	S	1	0	1	0.00000
Campylobacter blaseri	2042961	S	1	0	1	0.00000
Campylobacter porcelli	1660073	S	1	0	1	0.00000
Campylobacter geochelonis	1780362	S	1	0	1	0.00000
Aliarcobacter trophiarum	708186	S	1	0	1	0.00000
Aliarcobacter faecis	1564138	S	1	0	1	0.00000
Arcobacter nitrofigilis	28199	S	1	0	1	0.00000
Malaciobacter halophilus	197482	S	1	0	1	0.00000
Halarcobacter bivalviorum	663364	S	1	0	1	0.00000
Helicobacter cetorum	138563	S	1	0	1	0.00000
Helicobacter pylori	210	S	1	0	1	0.00000
Sulfurimonas marina	2590551	S	1	0	1	0.00000
Sulfurimonas aquatica	2672570	S	1	0	1	0.00000
Sulfurospirillum diekertiae	1854492	S	1	0	1	0.00000
Caminibacter mediatlanticus	291048	S	1	0	1	0.00000
Desulfonema magnum	45655	S	1	0	1	0.00000
Desulfosarcina sp. BuS5	933262	S	1	0	1	0.00000
Desulfocurvibacter africanus	873	S	1	0	1	0.00000
Maridesulfovibrio sp.	2795000	S	1	0	1	0.00000
Solidesulfovibrio carbinoliphilus	345370	S	1	0	1	0.00000
Geobacter sp. 60473	3080755	S	1	1	2	0.00000
Thermodesulfobacterium geofontis	1295609	S	1	0	1	0.00000
Thermosulfurimonas marina	2047767	S	1	0	1	0.00000
Desulfosediminicola flagellatus	2569541	S	1	0	1	0.00000
Fusobacterium nucleatum	851	S	1	0	1	0.00000
Fusobacterium polymorphum	76857	S	1	0	1	0.00000
Fusobacterium animalis	76859	S	1	0	1	0.00000
Fusobacterium vincentii	155615	S	1	1	2	0.00000
Fusobacterium pseudoperiodonticum	2663009	S	1	0	1	0.00000
Ilyobacter polytropus	167642	S	2	0	2	0.00000
Sedimentisphaera salicampi	1941349	S	1	0	1	0.00000
Candidatus Uabimicrobium amorphum	2596890	S	1	0	1	0.00000
Chlamydia felis	83556	S	1	0	1	0.00000
Thermosipho sp. 1063	1462747	S	1	1	2	0.00000
Thermosipho melanesiensis	46541	S	1	0	1	0.00000
Fervidobacterium pennivorans	93466	S	1	0	1	0.00000
Candidatus Bipolaricaulis anaerobius	2026885	S	2	0	2	0.00000
Candidatus Babela massiliensis	673862	S	1	0	1	0.00000
Thermosulfidibacter takaii	412593	S	3	0	3	0.00000
Denitrovibrio acetiphilus	118000	S	2	0	2	0.00000
Deferribacter desulfuricans	197162	S	1	0	1	0.00000
Hydrogenobaculum sp. HO	547144	S	1	1	2	0.00000
Dictyoglomus turgidum	513050	S	2	0	2	0.00000
Dictyoglomus thermophilum	14	S	1	0	1	0.00000
Candidatus Endomicrobiellum trichonymphae	1408204	S	2	0	2	0.00000
Micavibrio aeruginosavorus	349221	S	1	0	1	0.00000
Thermodesulfovibrio sp. 3462-1	3118332	S	1	0	1	0.00000
Homo sapiens	9606	S	2480	7	2487	0.00109
Methanobacterium sp. BAmetb5	2025351	S	1	0	1	0.00000
Methanobrevibacter sp. TLL-48-HuF1	2870563	S	1	0	1	0.00000
Methanococcus maripaludis	39152	S	1	0	1	0.00000
Methanosarcina acetivorans	2214	S	1	0	1	0.00000
uncultured Methanolobus sp.	218300	S	1	0	1	0.00000
Halorussus aquaticus	2953748	S	1	0	1	0.00000
Thermococcus barophilus	55802	S	1	0	1	0.00000
Sulfolobus acidocaldarius	2285	S	1	0	1	0.00000
Sulfolobus islandicus	43080	S	1	0	1	0.00000
Saccharolobus caldissimus	1702097	S	1	0	1	0.00000
Candidatus Nitrosocosmicus franklandus	1798806	S	1	0	1	0.00000
Candidatus Nitrosocosmicus hydrocola	1826872	S	1	0	1	0.00000
Nitrosopumilus piranensis	1582439	S	1	0	1	0.00000
Candidatus Nanohalobium constans	2565781	S	1	0	1	0.00000
Phietavirus pv3MRA	2846250	S	368	8769	9137	0.00400
Phietavirus pv71	320844	S	37	321	358	0.00016
Staphylococcus phage DW2	1464127	S	5	7	12	0.00001
Phietavirus pv80	405947	S	2	94	96	0.00004
Phietavirus JB	2846372	S	2	385	387	0.00017
Phietavirus pv29	320846	S	2	26	28	0.00001
Phietavirus ROSA	2846273	S	1	6	7	0.00000
Phietavirus B236	2846252	S	1	6	7	0.00000
Phietavirus pv92	320849	S	1	15	16	0.00001
Phietavirus X2	320850	S	1	2	3	0.00000
Phietavirus B166	2846251	S	1	14	15	0.00001
Phietavirus MR11	379501	S	1	14	15	0.00001
Phietavirus pv55	320845	S	1	11	12	0.00001
Phietavirus pv187	55511	S	1	2	3	0.00000
Phietavirus EW	320841	S	1	0	1	0.00000
Dubowvirus dv69	320834	S	2	20	22	0.00001
Dubowvirus dv80alpha	53369	S	1	0	1	0.00000
Dubowvirus SA75	2846278	S	1	71	72	0.00003
Dubowvirus HSA84	2846257	S	1	73	74	0.00003
Dubowvirus SAP26	872294	S	1	67	68	0.00003
Dubowvirus IPLA88	575608	S	1	6	7	0.00000
Biseptimavirus bv23MRA	2846248	S	59	1095	1154	0.00050
Biseptimavirus IME136101	2846260	S	45	8593	8638	0.00378
Biseptimavirus bv77	259901	S	4	42	46	0.00002
Biseptimavirus BU01	2846253	S	3	77	80	0.00003
Peeveelvirus PV83	2846269	S	6	40	46	0.00002
Peeveelvirus PVL	2846271	S	5	23	28	0.00001
Peeveelvirus pv13	186153	S	2	432	434	0.00019
Peeveelvirus SA780ruMSSAST101	2846279	S	2	96	98	0.00004
Peeveelvirus CN125	2846255	S	1	9	10	0.00000
Peeveelvirus JS01	2846261	S	1	0	1	0.00000
Peeveelvirus PVL108	2846270	S	1	67	68	0.00003
Moineauvirus D1024	3060343	S	90	16	106	0.00005
Streptococcus phage APCM01	1647391	S	1	0	1	0.00000
Zhangqianvirus IME1354	3060827	S	2	0	2	0.00000
Rockefellervirus IPLA5	1197952	S	2	1	3	0.00000
Schmidvirus KHP40	1987150	S	1	0	1	0.00000
Staphylococcus phage StB20	1147043	S	1	0	1	0.00000
Mimivirus bradfordmassiliense	3047343	S	1	0	1	0.00000
Tupanvirus deep ocean	2126984	S	1	0	1	0.00000
Yokapox virus	1076255	S	1	0	1	0.00000
