name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Rhizobium ruizarguesonis	2081791	S	2	1	3	0.00000
Anderseniella sp. Alg231-50	1922226	S	1	0	1	0.00000
Xanthobacter dioxanivorans	2528964	S	1	0	1	0.00000
Magnetospirillum sp. XM-1	1663591	S	1	0	1	0.00000
Pararhodospirillum photometricum	1084	S	1	0	1	0.00000
Skermanella rosea	1817965	S	2	0	2	0.00000
Yoonia sp. G8-12	3137368	S	4	0	4	0.00000
Ehrlichia ruminantium	779	S	1	0	1	0.00000
Wolbachia endosymbiont of Chironomus riparius	2883238	S	1	0	1	0.00000
Neoehrlichia mikurensis	89586	S	1	0	1	0.00000
Sphingomonas nostoxanthinifaciens	2872652	S	1	1	2	0.00000
Candidatus Fonsibacter ubiquis	1925548	S	2	0	2	0.00000
Candidatus Bealeia paramacronuclearis	1921001	S	1	0	1	0.00000
Candidatus Gromoviella agglomerans	2806609	S	1	0	1	0.00000
Flavobacterium sp.	239	S	1	0	1	0.00000
Flavobacterium sp. CS20	2775246	S	1	0	1	0.00000
Flavobacterium columnare	996	S	1	0	1	0.00000
Flavobacterium cupriresistens	2893885	S	1	0	1	0.00000
Flavobacterium nitrogenifigens	1617283	S	1	0	1	0.00000
Polaribacter sp. MED152	313598	S	1	0	1	0.00000
Polaribacter sp. SA4-10	754397	S	1	0	1	0.00000
Polaribacter sp. SA4-12	1312072	S	1	0	1	0.00000
Myroides odoratus	256	S	1	1	2	0.00000
Winogradskyella sp. J14-2	1936080	S	1	0	1	0.00000
Winogradskyella sp. MH6	2929510	S	1	0	1	0.00000
Aegicerativicinus sediminis	2893202	S	2	0	2	0.00000
Paenimyroides aestuarii	2968490	S	1	0	1	0.00000
Zunongwangia sp. SCSIO 43204	2779359	S	1	0	1	0.00000
Flaviramulus sp. BrNp1-15	2916754	S	1	0	1	0.00000
Lutibacter sp. A80	2918453	S	1	0	1	0.00000
Wenyingzhuangia fucanilytica	1790137	S	1	0	1	0.00000
Lacinutrix venerupis	1486034	S	1	0	1	0.00000
Bizionia sp. M204	2675331	S	1	0	1	0.00000
Robiginitalea biformata	252307	S	1	0	1	0.00000
Formosa agariphila	320324	S	1	0	1	0.00000
Kordia sp. SMS9	2282170	S	1	0	1	0.00000
Elizabethkingia anophelis	1117645	S	2	0	2	0.00000
Elizabethkingia meningoseptica	238	S	1	0	1	0.00000
Chryseobacterium shandongense	1493872	S	1	0	1	0.00000
Chryseobacterium glaciei	1685010	S	1	0	1	0.00000
Faecalibacter sp. LW9	3103144	S	1	0	1	0.00000
Candidatus Karelsulcia muelleri	336810	S	1	0	1	0.00000
Owenweeksia hongkongensis	253245	S	1	0	1	0.00000
Sanyastnella coralliicola	3069118	S	1	0	1	0.00000
Prevotella denticola	28129	S	1	0	1	0.00000
Paraprevotella clara	454154	S	1	0	1	0.00000
Segatella copri	165179	S	1	0	1	0.00000
Bacteroides thetaiotaomicron	818	S	1	0	1	0.00000
Bacteroides fragilis	817	S	1	0	1	0.00000
Porphyromonas somerae	322095	S	1	0	1	0.00000
uncultured Marinifilum sp.	1127472	S	1	0	1	0.00000
Emticicia oligotrophica	312279	S	1	0	1	0.00000
Marivirga salinae	3059078	S	1	0	1	0.00000
Spirosoma pollinicola	2057025	S	1	0	1	0.00000
Chitinophaga sp. MM2321	3137178	S	1	1	2	0.00000
Rhizosphaericola mali	2545455	S	1	0	1	0.00000
Pedobacter aquae	2605747	S	1	0	1	0.00000
Mucilaginibacter daejeonensis	398049	S	1	0	1	0.00000
Aureispira anguillae	2864201	S	1	0	1	0.00000
Lewinella sp. LCG006	3231911	S	1	0	1	0.00000
Chloroherpeton thalassium	100716	S	2	0	2	0.00000
Gemmatirosa kalamazoonensis	861299	S	1	0	1	0.00000
Candidatus Cloacimonas acidaminovorans	456827	S	1	0	1	0.00000
Spirochaeta africana	46355	S	1	0	1	0.00000
Sediminispirochaeta smaragdinae	55206	S	1	0	1	0.00000
Borrelia miyamotoi	47466	S	1	0	1	0.00000
Borrelia maritima	2761123	S	1	0	1	0.00000
Borreliella andersonii	42109	S	1	0	1	0.00000
Borreliella bissettiae	64897	S	1	0	1	0.00000
Treponema bryantii	163	S	1	0	1	0.00000
Treponema ruminis	744515	S	1	0	1	0.00000
uncultured Sphaerochaeta sp.	886478	S	1	0	1	0.00000
Leptospira santarosai	28183	S	4	0	4	0.00000
Leptospira kirschneri	29507	S	4	0	4	0.00000
Leptospira interrogans	173	S	1	1	2	0.00000
Turneriella parva	29510	S	1	0	1	0.00000
Campylobacter jejuni	197	S	6	0	6	0.00000
Campylobacter sp. RM12651	1660079	S	1	0	1	0.00000
Campylobacter concisus	199	S	1	0	1	0.00000
Aliarcobacter skirrowii	28200	S	3	0	3	0.00000
Aliarcobacter cibarius	255507	S	1	0	1	0.00000
Arcobacter aquimarinus	1315211	S	1	1	2	0.00000
Halarcobacter bivalviorum	663364	S	1	0	1	0.00000
Sulfurimonas lithotrophica	2590022	S	1	0	1	0.00000
Candidatus Sulfurimonas baltica	2740404	S	1	0	1	0.00000
Helicobacter pylori	210	S	1	0	1	0.00000
Sulfurovum sp. NBC37-1	387093	S	1	0	1	0.00000
Caminibacter mediatlanticus	291048	S	1	0	1	0.00000
Fusobacterium polymorphum	76857	S	3	0	3	0.00000
Fusobacterium vincentii	155615	S	1	0	1	0.00000
Fusobacterium hwasookii	1583098	S	1	0	1	0.00000
Ilyobacter polytropus	167642	S	1	0	1	0.00000
uncultured Ilyobacter sp.	544433	S	1	0	1	0.00000
Cetobacterium somerae	188913	S	1	0	1	0.00000
Leptotrichia trevisanii	109328	S	2	0	2	0.00000
Leptotrichia shahii	157691	S	1	0	1	0.00000
Gimesia alba	2527973	S	1	0	1	0.00000
Pirellula staleyi	125	S	1	1	2	0.00000
Candidatus Uabimicrobium amorphum	2596890	S	3	0	3	0.00000
Humisphaera borealis	2807512	S	1	0	1	0.00000
Candidatus Velamenicoccus archaeovorus	1930593	S	1	0	1	0.00000
Luteolibacter sp. SL250	2995170	S	1	0	1	0.00000
Geoalkalibacter subterraneus	483547	S	1	0	1	0.00000
Thermosulfurimonas marina	2047767	S	2	0	2	0.00000
Candidatus Desulfofervidus auxilii	1621989	S	1	0	1	0.00000
Desulfomonile tiedjei	2358	S	1	0	1	0.00000
Thermovibrio ammonificans	228745	S	1	0	1	0.00000
Candidatus Bipolaricaulis anaerobius	2026885	S	1	0	1	0.00000
Candidatus Minimicrobia vallesae	2841264	S	1	0	1	0.00000
Candidatus Chazhemtobacterium aquaticus	2715735	S	1	0	1	0.00000
Marinitoga aeolica	2809031	S	1	2	3	0.00000
Thermosulfidibacter takaii	412593	S	2	0	2	0.00000
Silvanigrella aquatica	1915309	S	1	1	2	0.00000
Cloacibacillus porcorum	1197717	S	1	0	1	0.00000
Terriglobus saanensis	870903	S	1	0	1	0.00000
Elusimicrobium minutum	423605	S	1	0	1	0.00000
Homo sapiens	9606	S	1325	1	1326	0.00073
uncultured Methanobacterium sp.	176306	S	1	0	1	0.00000
Methanosarcina horonobensis	418008	S	1	0	1	0.00000
Biseptimavirus bv23MRA	2846248	S	65	345	410	0.00023
Biseptimavirus IME136101	2846260	S	46	2514	2560	0.00141
Biseptimavirus P282	2846266	S	2	58	60	0.00003
Biseptimavirus bv77	259901	S	1	3	4	0.00000
Biseptimavirus P1105	2846264	S	1	58	59	0.00003
Peeveelvirus pv13	186153	S	1	61	62	0.00003
Peeveelvirus CN125	2846255	S	1	2	3	0.00000
Peeveelvirus PVL108	2846270	S	1	19	20	0.00001
Peeveelvirus SA780ruMSSAST101	2846279	S	1	13	14	0.00001
Staphylococcus phage IME-SA4	1610872	S	2	0	2	0.00000
Staphylococcus phage DW2	1464127	S	30	13	43	0.00002
Phietavirus pv187	55511	S	27	16	43	0.00002
Phietavirus ETA	106284	S	1	9	10	0.00001
Phietavirus pv55	320845	S	1	3	4	0.00000
Dubowvirus dv69	320834	S	2	5	7	0.00000
Dubowvirus ETA2	326036	S	2	4	6	0.00000
Dubowvirus TEM126	2846297	S	1	19	20	0.00001
Dubowvirus IPLA88	575608	S	1	1	2	0.00000
Zhangqianvirus IME1354	3060827	S	1	0	1	0.00000
Rockefellervirus PH15	399185	S	1	0	1	0.00000
