name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Caldicellulosiruptor morganii	1387555	S	1	2	3	0.00000
Streptomyces sp. ICC1	2099583	S	14	1	15	0.00002
Streptomyces sp. ICC4	2099584	S	8	0	8	0.00001
Streptomyces vinaceusdrappus	67376	S	2	0	2	0.00000
Streptomyces armeniacus	83291	S	1	0	1	0.00000
Rhodococcus sp. P1Y	1302308	S	2	0	2	0.00000
Nocardia sp. NBC_00508	2975992	S	1	0	1	0.00000
Prescottella equi	43767	S	1	0	1	0.00000
Mycolicibacterium neoaurum	1795	S	1	0	1	0.00000
Curtobacterium sp. Csp2	2495430	S	2	0	2	0.00000
Homoserinibacter sp. YIM 151385	2985506	S	1	0	1	0.00000
Plantactinospora sp. BB1	2071627	S	2	0	2	0.00000
Cutibacterium acnes	1747	S	1	0	1	0.00000
Solicola gregarius	2908642	S	1	0	1	0.00000
Winkia neuii	33007	S	1	0	1	0.00000
Bifidobacterium longum	216816	S	1	0	1	0.00000
Amycolatopsis sp. NBC_01480	2903562	S	1	0	1	0.00000
Spiroplasma endosymbiont of Diplazon laetatorius	3066322	S	1	0	1	0.00000
Spiroplasma clarkii	2139	S	1	0	1	0.00000
Spiroplasma taiwanense	2145	S	1	0	1	0.00000
Mycoplasma capricolum	2095	S	1	0	1	0.00000
Mycoplasma mycoides	2102	S	1	0	1	0.00000
Candidatus Mycoplasma mahonii	3004105	S	1	0	1	0.00000
Mycoplasma sp. SG1	2810348	S	1	0	1	0.00000
Candidatus Phytoplasma luffae	35773	S	1	1	2	0.00000
Haploplasma axanthum	29552	S	1	0	1	0.00000
Mycoplasmopsis felis	33923	S	1	0	1	0.00000
Candidatus Xianfuyuplasma coldseepsis	2782163	S	1	0	1	0.00000
Okeanomitos corallinicola	3231550	S	1	0	1	0.00000
Acaryochloris marina	155978	S	1	0	1	0.00000
Leptolyngbya boryana	1184	S	1	0	1	0.00000
Fimbriimonas ginsengisoli	1005039	S	1	0	1	0.00000
Ralstonia pickettii	329	S	29	3	32	0.00005
Ralstonia sp. CP	3231757	S	14	2	16	0.00003
Ralstonia mannitolilytica	105219	S	4	0	4	0.00001
Ralstonia insidiosa	190721	S	2	0	2	0.00000
Ralstonia solanacearum	305	S	1	0	1	0.00000
Burkholderia dolosa	152500	S	1	1	2	0.00000
Acidovorax temperans	80878	S	2	0	2	0.00000
Neisseria sp. Marseille-Q5346	2972775	S	2	0	2	0.00000
Neisseria gonorrhoeae	485	S	1	0	1	0.00000
Candidatus Nasuia deltocephalinicola	1160784	S	1	0	1	0.00000
Escherichia coli	562	S	4	1	5	0.00001
Klebsiella pneumoniae	573	S	4	1	5	0.00001
Salmonella enterica	28901	S	2	5	7	0.00001
Yersinia pestis	632	S	1	2	3	0.00000
Serratia marcescens	615	S	1	0	1	0.00000
Arsenophonus nasoniae	638	S	2	0	2	0.00000
Buchnera aphidicola	9	S	1	0	1	0.00000
Pseudomonas asiatica	2219225	S	1	0	1	0.00000
Pseudomonas cichorii	36746	S	1	0	1	0.00000
Pseudomonas saxonica	2600598	S	1	0	1	0.00000
Pseudomonas marginalis	298	S	1	0	1	0.00000
Pseudomonas aeruginosa	287	S	1	0	1	0.00000
Entomomonas asaccharolytica	2785331	S	1	0	1	0.00000
Catenovulum adriaticum	2984846	S	1	0	1	0.00000
Alteromonas macleodii	28108	S	1	0	1	0.00000
Pseudoalteromonas sp. 3J6	649161	S	2	0	2	0.00000
Shewanella halotolerans	2864204	S	1	0	1	0.00000
Acinetobacter guillouiae	106649	S	1	1	2	0.00000
Aeromonas sp. Ne-1	1675689	S	4	0	4	0.00001
Vibrio cholerae	666	S	2	1	3	0.00000
Vibrio mimicus	674	S	1	0	1	0.00000
Marinomonas algicola	2773454	S	1	0	1	0.00000
Microbulbifer sp. MI-G	2944933	S	1	0	1	0.00000
[Haemophilus] ducreyi	730	S	1	0	1	0.00000
Xanthomonas citri	346	S	1	0	1	0.00000
Rickettsiella endosymbiont of Aleochara curtula	3077936	S	1	0	1	0.00000
Brucella sp. 1315	2975050	S	2	1	3	0.00000
Bradyrhizobium sp. ORS 278	114615	S	1	0	1	0.00000
Bartonella krasnovii	2267275	S	1	0	1	0.00000
Rhizobium sp. 11515TR	2028343	S	1	0	1	0.00000
Candidatus Tisiphia endosymbiont of Dioctria rufipes	3066255	S	1	0	1	0.00000
Candidatus Phycorickettsia trachydisci	2115978	S	1	0	1	0.00000
Pararhodospirillum photometricum	1084	S	1	0	1	0.00000
Polaribacter litorisediminis	1908341	S	2	0	2	0.00000
Polaribacter dokdonensis	326329	S	1	0	1	0.00000
Capnocytophaga ochracea	1018	S	1	0	1	0.00000
Capnocytophaga canimorsus	28188	S	1	0	1	0.00000
Lacinutrix venerupis	1486034	S	1	0	1	0.00000
Dokdonia sp. PRO95	1239415	S	1	0	1	0.00000
Lutibacter sp. A64	2918526	S	1	0	1	0.00000
Arenibacter antarcticus	2040469	S	1	0	1	0.00000
Chryseobacterium carnipullorum	1124835	S	1	0	1	0.00000
Sanyastnella coralliicola	3069118	S	1	0	1	0.00000
Bacteroides thetaiotaomicron	818	S	2	0	2	0.00000
Hymenobacter cellulosivorans	2932249	S	1	0	1	0.00000
Rhodocytophaga rosea	2704465	S	1	0	1	0.00000
Aureispira sp. CCB-E	3051121	S	1	0	1	0.00000
Aureispira anguillae	2864201	S	1	0	1	0.00000
Sphingobacterium paramultivorum	2886510	S	1	0	1	0.00000
Ignavibacterium album	591197	S	1	0	1	0.00000
Gemmatimonas groenlandica	2732249	S	1	0	1	0.00000
Pseudogemmatithrix spongiicola	3062599	S	1	0	1	0.00000
Helicobacter winghamensis	157268	S	1	0	1	0.00000
Helicobacter pylori	210	S	1	0	1	0.00000
Wolinella succinogenes	844	S	1	0	1	0.00000
Campylobacter jejuni	197	S	1	0	1	0.00000
Campylobacter sp. RM12651	1660079	S	1	0	1	0.00000
Campylobacter coli	195	S	1	0	1	0.00000
Halarcobacter bivalviorum	663364	S	1	0	1	0.00000
Halarcobacter ebronensis	1462615	S	1	0	1	0.00000
Maridesulfovibrio sp.	2795000	S	1	0	1	0.00000
Salidesulfovibrio onnuriiensis	2583823	S	1	0	1	0.00000
Geoalkalibacter subterraneus	483547	S	1	0	1	0.00000
uncultured Desulfobulbus sp.	239745	S	1	0	1	0.00000
Borrelia miyamotoi	47466	S	1	0	1	0.00000
Borrelia sp. P9F1	3058374	S	1	0	1	0.00000
Borreliella lusitaniae	100177	S	1	0	1	0.00000
Oceanispirochaeta crateris	2518645	S	1	0	1	0.00000
Leptotrichia hongkongensis	554406	S	1	0	1	0.00000
Sneathia vaginalis	187101	S	1	0	1	0.00000
Humisphaera borealis	2807512	S	1	0	1	0.00000
Aminobacterium colombiense	81468	S	1	0	1	0.00000
Fervidobacterium nodosum	2424	S	1	0	1	0.00000
Homo sapiens	9606	S	169	0	169	0.00027
Phietavirus pv3MRA	2846250	S	119	1135	1254	0.00198
Phietavirus pv71	320844	S	9	32	41	0.00006
Staphylococcus phage DW2	1464127	S	1	0	1	0.00000
Phietavirus pv187	55511	S	1	0	1	0.00000
Phietavirus pv55	320845	S	1	4	5	0.00001
Phietavirus X2	320850	S	1	1	2	0.00000
Biseptimavirus bv23MRA	2846248	S	28	208	236	0.00037
Biseptimavirus IME136101	2846260	S	26	1987	2013	0.00318
Biseptimavirus bv77	259901	S	1	4	5	0.00001
Peeveelvirus CN125	2846255	S	1	3	4	0.00001
Peeveelvirus PV83	2846269	S	1	2	3	0.00000
Peeveelvirus PVL	2846271	S	1	1	2	0.00000
Quadragintavirus ev129	2956347	S	4	0	4	0.00001
Evevirus ev239	2955874	S	4	1	5	0.00001
Triavirus StauST3982	2846293	S	1	8	9	0.00001
Rubodvirus prosserense	2734485	S	1	0	1	0.00000
